epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.005295996088534594,0.00036188866943120956,0.014595657587051392,0.00036188866943120956,0.004698161967098713,0.047600239515304565,0.004698161967098713,0.0002359534555580467,0.012297163717448711,0.0002359534555580467,0.004959347657859325,8.04581432021223e-05,0.006463408004492521,8.04581432021223e-05,0.0046442244201898575,0.04767202213406563,0.0046442244201898575,0.00023466527636628598,0.012275934219360352,0.00023466526181437075
1,0.005242165178060532,0.000356047268724069,0.014431221410632133,0.000356047268724069,0.004650721792131662,0.04734058305621147,0.004650721792131662,0.00023539026733487844,0.01228242926299572,0.00023539025278296322,0.004920927342027426,6.770437903469428e-05,0.005747921299189329,6.770437903469428e-05,0.004624092020094395,0.047281112521886826,0.004624092020094395,0.00022913240536581725,0.012117082253098488,0.00022913241991773248
2,0.005210318602621555,0.0003484064945951104,0.014504189603030682,0.0003484064945951104,0.00462681520730257,0.04723217338323593,0.00462681520730257,0.00023510688333772123,0.012275269255042076,0.00023510688333772123,0.005039661657065153,0.00021802293485961854,0.012691237032413483,0.00021802293485961854,0.004589827265590429,0.04730041325092316,0.004589827265590429,0.00023180920106824487,0.012191022746264935,0.00023180920106824487
3,0.005161665380001068,0.00035254922113381326,0.014524782076478004,0.00035254922113381326,0.004574202466756105,0.04692523926496506,0.004574202466756105,0.00023491699539590627,0.01227069366723299,0.0002349170099478215,0.00485687842592597,0.0001411760604241863,0.009177230298519135,0.0001411760604241863,0.004487429279834032,0.04657858982682228,0.004487429279834032,0.0002282744535477832,0.012094853445887566,0.0002282744535477832
4,0.005131629295647144,0.0003472836397122592,0.014412116259336472,0.0003472836397122592,0.004549642093479633,0.0468178354203701,0.004549642093479633,0.00023469942971132696,0.012264092452824116,0.00023469942971132696,0.004572608042508364,0.00010088107956107706,0.008542059920728207,0.00010088107956107706,0.004236990120261908,0.045055538415908813,0.004236990120261908,0.00023473709006793797,0.012271968647837639,0.00023473709006793797
5,0.005083856172859669,0.0003468962386250496,0.014228945598006248,0.0003468962386250496,0.004502520896494389,0.04655733332037926,0.004502520896494389,0.0002344427484786138,0.012258696369826794,0.0002344427484786138,0.00489121675491333,0.0003119267930742353,0.016365909948945045,0.0003119267930742353,0.004341994412243366,0.045608241111040115,0.004341994412243366,0.0002372967719566077,0.012347443029284477,0.0002372967719566077
6,0.005050379782915115,0.00034346923348493874,0.014352318830788136,0.00034346923348493874,0.004472669214010239,0.0463985949754715,0.004472669214010239,0.00023424538085237145,0.01225354429334402,0.00023424538085237145,0.005517295096069574,0.0008931226329877973,0.028992338106036186,0.0008931226329877973,0.004393675364553928,0.046122752130031586,0.004393675364553928,0.00023049516312312335,0.012154586613178253,0.00023049516312312335
7,0.005018329713493586,0.00034204532857984304,0.014129715971648693,0.00034204532857984304,0.004442090168595314,0.04624539241194725,0.004442090168595314,0.00023418576165568084,0.012252254411578178,0.00023418576165568084,0.004663979634642601,0.00012751301983371377,0.00961803738027811,0.00012751301983371377,0.00429474376142025,0.045212093740701675,0.00429474376142025,0.00024172609846573323,0.012475226074457169,0.00024172609846573323
8,0.004983252380043268,0.000339470716426149,0.014430965296924114,0.000339470716426149,0.0044096712954342365,0.04607561603188515,0.0044096712954342365,0.00023411591246258467,0.012250241823494434,0.0002341159270144999,0.004873442463576794,0.00029627204639837146,0.014848110266029835,0.00029627204639837146,0.004349446855485439,0.04594976454973221,0.004349446855485439,0.0002277250459883362,0.01207635086029768,0.0002277250459883362
9,0.004955115728080273,0.0003365213633514941,0.014181687496602535,0.0003365213633514941,0.004384595900774002,0.0459345281124115,0.004384595900774002,0.00023399494239129126,0.012247487902641296,0.00023399494239129126,0.006678503006696701,0.0018830804619938135,0.042024318128824234,0.0018830804619938135,0.004572569392621517,0.0473465658724308,0.004572569392621517,0.00022285802697297186,0.011930744163691998,0.00022285802697297186
10,0.004917920101433992,0.0003378711699042469,0.01413604523986578,0.0003378711699042469,0.0043462407775223255,0.04571424424648285,0.0043462407775223255,0.0002338146441616118,0.01224308367818594,0.0002338146441616118,0.004558159504085779,0.00020596227841451764,0.013053949922323227,0.00020596227841451764,0.004119573161005974,0.04459798336029053,0.004119573161005974,0.00023262607282958925,0.012221389450132847,0.00023262607282958925
11,0.004875719081610441,0.0003323667624499649,0.01422022469341755,0.0003323667624499649,0.004309545271098614,0.04552796483039856,0.004309545271098614,0.00023380282800644636,0.012243394739925861,0.0002338027989026159,0.005463357083499432,0.0009409389458596706,0.02974657528102398,0.0009409389458596706,0.004278633277863264,0.045772381126880646,0.004278633277863264,0.00024378244415856898,0.012523191049695015,0.00024378244415856898
12,0.0048665390349924564,0.0003358772664796561,0.014318878762423992,0.0003358772664796561,0.00429712375625968,0.0454808734357357,0.00429712375625968,0.00023353447613772005,0.012236084789037704,0.00023353447613772005,0.004613564349710941,0.00014050731260795146,0.009502512402832508,0.00014050731260795146,0.004245017189532518,0.04515675827860832,0.004245017189532518,0.00022804153559263796,0.012089177034795284,0.00022804155014455318
13,0.004816917236894369,0.00033263408113271,0.014086253941059113,0.00033263408113271,0.004250869154930115,0.045216817408800125,0.004250869154930115,0.00023341715859714895,0.012233625166118145,0.00023341715859714895,0.005122167989611626,0.0006327707087621093,0.02342059835791588,0.0006327707087621093,0.004255432169884443,0.045311518013477325,0.004255432169884443,0.00023396991309709847,0.012251567095518112,0.000233969883993268
14,0.0047835176810622215,0.0003241719678044319,0.014165226370096207,0.0003241719678044319,0.0042261057533323765,0.045078095048666,0.0042261057533323765,0.0002332398435100913,0.012229008600115776,0.0002332398435100913,0.004644364584237337,0.00022613043256569654,0.013365274295210838,0.00022613043256569654,0.004179398063570261,0.04506709799170494,0.004179398063570261,0.00023883483663666993,0.012391974218189716,0.0002388348220847547
