epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,5.756130695343018,3.4244072437286377,0.22790610790252686,3.4244072437286377,1.9082326889038086,1.0882549285888672,1.9082326889038086,0.006184636615216732,0.041820134967565536,0.006184636615216732,2.0305964946746826,0.0056305755861103535,0.05960734933614731,0.0056305755861103535,1.6185662746429443,0.9986711740493774,1.6185662746429443,0.0007504477980546653,0.018566686660051346,0.0007504477980546653
1,1.891524076461792,0.018804937601089478,0.10471197962760925,0.018804937601089478,1.4870665073394775,0.9560619592666626,1.4870665073394775,0.0005950957420282066,0.015468243509531021,0.0005950957420282066,1.7221161127090454,0.0030269997660070658,0.04540153965353966,0.0030269997660070658,1.359590768814087,0.9145357608795166,1.359590768814087,0.00045327364932745695,0.013561437837779522,0.00045327364932745695
2,1.6765518188476562,0.01804434321820736,0.10273336619138718,0.01804434321820736,1.3374024629592896,0.9055891633033752,1.3374024629592896,0.0003488373477011919,0.012345870025455952,0.0003488373477011919,1.4554556608200073,0.004520295187830925,0.05563155934214592,0.004520295187830925,1.1739422082901,0.8460179567337036,1.1739422082901,0.00022061573690734804,0.010258366353809834,0.00022061569325160235
3,1.4177749156951904,0.011340843513607979,0.08299089968204498,0.011340843513607979,1.1777000427246094,0.8444857597351074,1.1777000427246094,0.0002614727127365768,0.010671214200556278,0.0002614727127365768,1.2176131010055542,0.0029113024938851595,0.045881398022174835,0.0029113024938851595,1.0313146114349365,0.7837365865707397,1.0313146114349365,0.0001900744973681867,0.009666076861321926,0.0001900744973681867
4,1.208096981048584,0.00859507080167532,0.07225826382637024,0.00859507080167532,1.0454730987548828,0.7870591878890991,1.0454730987548828,0.0001970449520740658,0.009344763122498989,0.0001970449520740658,1.204628586769104,0.004552600439637899,0.054463911801576614,0.004552600439637899,1.0649752616882324,0.7874355316162109,1.0649752616882324,0.00044683594023808837,0.015252644196152687,0.00044683594023808837
5,1.1144717931747437,0.006450549699366093,0.06355694681406021,0.006450549699366093,0.9786081910133362,0.7553119659423828,0.9786081910133362,0.00015071184316184372,0.008203733712434769,0.00015071184316184372,1.064347743988037,0.001978472340852022,0.03714040666818619,0.001978472340852022,0.9352743625640869,0.7408496141433716,0.9352743625640869,0.0002745148667600006,0.01111812423914671,0.0002745148667600006
6,1.077562689781189,0.006033345125615597,0.061548732221126556,0.006033345125615597,0.9455347061157227,0.7387179136276245,0.9455347061157227,0.00013316149124875665,0.007719735614955425,0.00013316149124875665,1.1132932901382446,0.002643927000463009,0.04672301188111305,0.002643927000463009,0.9851717948913574,0.775143027305603,0.9851717948913574,7.625749276485294e-05,0.006011967081576586,7.625750004081056e-05
7,1.1123180389404297,0.03644370660185814,0.06418319791555405,0.03644370660185814,0.9349433779716492,0.7325673699378967,0.9349433779716492,0.0001849639229476452,0.008159457705914974,0.0001849639229476452,1.0272325277328491,0.006182879209518433,0.07629802078008652,0.006182879209518433,0.8839371800422668,0.7020699977874756,0.8839371800422668,6.849102646810934e-05,0.005609825253486633,6.849102646810934e-05
8,1.0375266075134277,0.00527356518432498,0.05719820782542229,0.00527356518432498,0.9022058248519897,0.716890811920166,0.9022058248519897,0.00011153443483635783,0.0070365313440561295,0.00011153443483635783,0.9787569642066956,0.007113706786185503,0.08061950653791428,0.007113706786185503,0.8444131016731262,0.6849703788757324,0.8444131016731262,8.288433309644461e-05,0.006099431309849024,8.288433309644461e-05
9,1.0217019319534302,0.005338059738278389,0.057714805006980896,0.005338059738278389,0.8889912366867065,0.7094951868057251,0.8889912366867065,0.00010248113540001214,0.00670119933784008,0.00010248112812405452,1.0069621801376343,0.005102494731545448,0.05913187563419342,0.005102494731545448,0.874143123626709,0.7116037607192993,0.874143123626709,0.0002450334432069212,0.010471143759787083,0.0002450334723107517
