epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.002511288272216916,3.830806235782802e-06,0.0013317863922566175,3.830806235782802e-06,9.683796815807e-05,0.004496534820646048,9.751338075147942e-05,1.464832280362316e-06,0.00043266642023809254,1.4662800822407007e-06,0.0026913031470030546,1.723994682834018e-05,0.003349798498675227,1.723994682834018e-05,0.00023616965336259454,0.012485900893807411,0.00023594152298755944,1.937521119543817e-06,0.0008502419805154204,1.909325646920479e-06
1,0.0033895233646035194,6.254374602576718e-05,0.0040520611219108105,6.254374602576718e-05,0.000879340514075011,0.014805409125983715,0.0008802877273410559,3.5604366530606057e-06,0.0010575567139312625,3.5669099816004746e-06,0.0031540514901280403,2.594100806163624e-05,0.003936138469725847,2.594100806163624e-05,0.0006824452430009842,0.021459657698869705,0.0006830632919445634,2.939500745924306e-06,0.001313700107857585,2.9083541903673904e-06
2,0.002609523246064782,1.1340533092152327e-05,0.0022101672366261482,1.1340533092152327e-05,0.0001758100261213258,0.007817025296390057,0.00017565606685820967,1.737323941597424e-06,0.0006239296635612845,1.7357914430249366e-06,0.0026472671888768673,1.2102947948733345e-05,0.0027837727684527636,1.2102947948733345e-05,0.00022260623518377542,0.011100830510258675,0.00022348214406520128,1.7073459730454488e-06,0.0007951565203256905,1.6782845477791852e-06
3,0.0030759554356336594,4.314088437240571e-05,0.00338966166600585,4.314088437240571e-05,0.0006110167014412582,0.01221751794219017,0.0006106609362177551,2.9049115255475044e-06,0.0008995743119157851,2.903385620811605e-06,0.0025568045675754547,8.237027941504493e-06,0.002391881076619029,8.237027941504493e-06,0.0001307351776631549,0.008418877609074116,0.0001304027100559324,1.5581654224661179e-06,0.0005846663261763752,1.5309199170587817e-06
4,0.005484753288328648,0.00026431502192281187,0.005890468135476112,0.00026431502192281187,0.002705977065488696,0.019185086712241173,0.0027026310563087463,9.13759595277952e-06,0.0013501786161214113,9.127291377808433e-06,0.0024826384615153074,3.1988733439902717e-07,0.0004507347184699029,3.1988733439902717e-07,3.9732320146868005e-05,0.002273122314363718,3.9993097743717954e-05,1.6384281025239034e-06,0.00033963797613978386,1.6031087852752535e-06
5,0.0024821157567203045,1.6393732948927209e-06,0.0008937137899920344,1.6393732948927209e-06,5.992305159452371e-05,0.0033184585627168417,5.9862642956431955e-05,1.603038299435866e-06,0.00038038191269151866,1.601611074875109e-06,0.0024494428653270006,1.441036516780514e-07,0.0002759922936093062,1.441036516780514e-07,3.6571520467987284e-05,0.0019607623107731342,3.685848059831187e-05,1.4405542287931894e-06,0.00029621581779792905,1.4094432572164806e-06
6,0.0024726528208702803,1.841338644226198e-06,0.0009207400726154447,1.841338644226198e-06,6.561478221556172e-05,0.0035180074628442526,6.868541822768748e-05,1.4429565453610849e-06,0.0003836018731817603,1.4460998727372498e-06,0.0027452316135168076,1.0902074791374616e-05,0.002887425245717168,1.0902074791374616e-05,0.0003358015092089772,0.013054773211479187,0.0003350962942931801,1.6956759054664872e-06,0.000747901271097362,1.6702967968740268e-06
7,0.003019863273948431,3.775288496399298e-05,0.0030425717122852802,3.775288496399298e-05,0.0005632353713735938,0.01106549147516489,0.0005625583580695093,2.6885795705311466e-06,0.000820505025330931,2.686148718566983e-06,0.002586736110970378,1.0137171557289548e-05,0.0026536339428275824,1.0137171557289548e-05,0.0001798510638764128,0.009250429458916187,0.00017896198551170528,1.546095631965727e-06,0.0005801221122965217,1.5171650602496811e-06
8,0.0027821678668260574,2.218236477347091e-05,0.0029463900718837976,2.218236477347091e-05,0.00036153721157461405,0.010890408419072628,0.0003611512656789273,2.1527935132326093e-06,0.0008087932947091758,2.152802153432276e-06,0.00270096049644053,3.1580613722326234e-05,0.004763818811625242,3.1580613722326234e-05,0.00025583573733456433,0.013731774874031544,0.0002551387879066169,2.2039362193027046e-06,0.0010112072341144085,2.174589326386922e-06
9,0.0026979476679116488,1.815830182749778e-05,0.002793992171064019,1.815830182749778e-05,0.0002808167482726276,0.010107692331075668,0.00028054782887920737,1.9306667127239052e-06,0.000756637891754508,1.9292028810014017e-06,0.0024278147611767054,8.124737291836936e-07,0.0006085303029976785,8.124737291836936e-07,4.070077193318866e-05,0.002629559487104416,4.1195125959347934e-05,1.3867688721802551e-06,0.00039075835957191885,1.3605574622488348e-06
