epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.006534389685839415,0.003424935508519411,0.025278253480792046,0.003424935508519411,0.3969431221485138,0.2069019377231598,0.3969431221485138,39.227012634277344,5.506783485412598,39.227012634277344,0.0034513063728809357,0.0006101321196183562,0.01911328174173832,0.0006101321196183562,0.26713380217552185,0.1596536487340927,0.26713380217552185,39.346134185791016,5.5122456550598145,39.346134185791016
1,0.003521449165418744,0.0007569225272163749,0.018858719617128372,0.0007569225272163749,0.2380048930644989,0.15627135336399078,0.2380048930644989,39.67822265625,5.530947685241699,39.67822265625,0.002973913913592696,0.0002509664627723396,0.010320032946765423,0.0002509664627723396,0.2191837728023529,0.139226034283638,0.2191837728023529,39.62052917480469,5.528431415557861,39.62052917480469
2,0.0033675634767860174,0.0006478942232206464,0.0169758889824152,0.0006478942232206464,0.21427366137504578,0.1434810608625412,0.21427366137504578,39.786582946777344,5.535092353820801,39.786582946777344,0.0029007112607359886,0.00019381062884349376,0.006226303521543741,0.00019381062884349376,0.20372366905212402,0.1248057633638382,0.20372366905212402,39.43796157836914,5.5131072998046875,39.43796157836914
3,0.003257590113207698,0.000555003818590194,0.016033807769417763,0.000555003818590194,0.20406825840473175,0.13656608760356903,0.20406825840473175,39.82811737060547,5.536687850952148,39.82811737060547,0.0036615170538425446,0.0009709498845040798,0.023248234763741493,0.0009709498845040798,0.20137202739715576,0.13758209347724915,0.20137202739715576,39.22941589355469,5.499917030334473,39.22941589355469
4,0.0032074088230729103,0.0005231513059698045,0.01546372938901186,0.0005231513059698045,0.19997946918010712,0.13323672115802765,0.19997946918010712,39.858341217041016,5.537968158721924,39.858341217041016,0.0030696508474648,0.00039645281503908336,0.01482397597283125,0.00039645281503908336,0.19353601336479187,0.12769030034542084,0.19353601336479187,39.93358612060547,5.544038772583008,39.93358612060547
5,0.00315514556132257,0.0004893248551525176,0.014898762106895447,0.0004893248551525176,0.19902627170085907,0.13189423084259033,0.19902627170085907,39.86430740356445,5.538424015045166,39.86430740356445,0.0031276752706617117,0.0004743380704894662,0.01655348390340805,0.0004743380704894662,0.1952245533466339,0.13048511743545532,0.1952245533466339,39.987510681152344,5.547727584838867,39.987510681152344
6,0.003112260950729251,0.00046493555419147015,0.014526031911373138,0.00046493555419147015,0.19743995368480682,0.13054399192333221,0.19743995368480682,39.870460510253906,5.538762092590332,39.870460510253906,0.0028952895663678646,0.0002520341076888144,0.010703148320317268,0.0002520341076888144,0.18716515600681305,0.11587559431791306,0.18716515600681305,39.4074592590332,5.508448600769043,39.4074592590332
7,0.0030747426208108664,0.00043687113793566823,0.014004391618072987,0.00043687113793566823,0.19544868171215057,0.12908565998077393,0.19544868171215057,39.88424301147461,5.539009094238281,39.88424301147461,0.0029825943056493998,0.0003497839788906276,0.01303035020828247,0.0003497839788906276,0.18623968958854675,0.1253981590270996,0.18623968958854675,39.74905014038086,5.529282569885254,39.74905014038086
8,0.003055763430893421,0.00042797569767571986,0.013860121369361877,0.00042797569767571986,0.19458819925785065,0.12845060229301453,0.19458819925785065,39.88320541381836,5.538973808288574,39.88320541381836,0.0029795728623867035,0.0003544154460541904,0.013681347481906414,0.0003544154460541904,0.1820075362920761,0.11872465908527374,0.1820075362920761,39.48257064819336,5.509552478790283,39.48257064819336
9,0.003031573025509715,0.0004178084200248122,0.013670049607753754,0.0004178084200248122,0.19173192977905273,0.1276661455631256,0.19173192977905273,39.8938102722168,5.539465427398682,39.8938102722168,0.0027691929135471582,0.00017293257405981421,0.006001223810017109,0.00017293257405981421,0.19528944790363312,0.11953060328960419,0.19528944790363312,39.46950912475586,5.513763904571533,39.46950912475586
