epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error
10,0.01573975756764412,0.0035677351988852024,0.035748355090618134,0.0035677351988852024,0.0038382282946258783,0.04287060722708702,0.0038382282946258783,0.0003481560852378607,0.012747338972985744,0.0003481560852378607
11,0.013962393626570702,0.002137361792847514,0.03511177375912666,0.002137361792847514,0.003682306967675686,0.0424526147544384,0.003682306967675686,0.0003345297009218484,0.012646509334445,0.0003345297009218484
12,0.019833054393529892,0.006463320460170507,0.03645559772849083,0.006463320460170507,0.0042603206820786,0.04431081563234329,0.0042603206820786,0.0003872584493365139,0.013189679943025112,0.0003872585075441748
13,0.01422831416130066,0.0023206230252981186,0.036608681082725525,0.0023206230252981186,0.0037197605706751347,0.042679741978645325,0.0037197605706751347,0.00033934679231606424,0.01274085883051157,0.00033934679231606424
14,0.016972161829471588,0.0043958257883787155,0.03333250805735588,0.0043958257883787155,0.004012574907392263,0.043310366570949554,0.004012574907392263,0.00036369950976222754,0.012873898260295391,0.00036369956796988845
15,0.016689281910657883,0.004452940542250872,0.03864818811416626,0.004452940542250872,0.003883924800902605,0.04326898232102394,0.003883924800902605,0.0003601822245400399,0.012945913709700108,0.0003601822245400399
16,0.013659852556884289,0.0016865222714841366,0.030320806428790092,0.0016865222714841366,0.0037077348679304123,0.042280133813619614,0.0037077348679304123,0.0003347806341480464,0.012552818283438683,0.0003347806341480464
17,0.018303554505109787,0.005526197142899036,0.03486686572432518,0.005526197142899036,0.004105307627469301,0.04354093596339226,0.004105307627469301,0.0003850554639939219,0.01297111064195633,0.0003850554639939219
18,0.013918311335146427,0.0019858041778206825,0.03369523957371712,0.0019858041778206825,0.0037065797951072454,0.042501967400312424,0.0037065797951072454,0.0003392877406440675,0.012684210203588009,0.0003392877406440675
19,0.022312965244054794,0.008129779249429703,0.035958632826805115,0.008129779249429703,0.00457678223028779,0.04452485218644142,0.00457678223028779,0.00042672071140259504,0.01323618832975626,0.00042672071140259504
20,0.013905572704970837,0.001878704410046339,0.03285788372159004,0.001878704410046339,0.0037249180022627115,0.04256250709295273,0.0037249180022627115,0.0003404981689527631,0.012696647085249424,0.0003404981689527631
21,0.016391737386584282,0.003970585763454437,0.03492669388651848,0.003970585763454437,0.0038839930202811956,0.04303814470767975,0.0038839930202811956,0.0003539995232131332,0.012825319543480873,0.0003539995232131332
22,0.0138738714158535,0.001965318573638797,0.03351471200585365,0.001965318573638797,0.0036940397694706917,0.042470481246709824,0.0036940397694706917,0.00034161857911385596,0.012721127830445766,0.00034161857911385596
23,0.018115313723683357,0.005062656477093697,0.033886250108480453,0.005062656477093697,0.00409040367230773,0.04350310564041138,0.00409040367230773,0.0003784823347814381,0.012982667423784733,0.0003784823347814381
24,0.01395108737051487,0.002035561017692089,0.03429339826107025,0.002035561017692089,0.0037047138903290033,0.04255996644496918,0.0037047138903290033,0.0003437693230807781,0.012764906510710716,0.0003437693230807781
25,0.017320971935987473,0.004585753194987774,0.03347337990999222,0.004585753194987774,0.004004587419331074,0.04341420158743858,0.004004587419331074,0.0003689243458211422,0.012954168021678925,0.0003689243458211422
26,0.014031599275767803,0.0021163641940802336,0.03498010337352753,0.0021163641940802336,0.0037093486171215773,0.04260335862636566,0.0037093486171215773,0.0003444349276833236,0.012774862349033356,0.0003444349276833236
27,0.014741851016879082,0.0026618726551532745,0.03288499638438225,0.0026618726551532745,0.00377137353643775,0.04263771325349808,0.00377137353643775,0.0003499820886645466,0.01274917647242546,0.0003499820886645466
28,0.01723884418606758,0.004742827266454697,0.033825356513261795,0.004742827266454697,0.003948384430259466,0.0431385412812233,0.003948384430259466,0.0003622082294896245,0.012866796925663948,0.0003622081712819636
29,0.013866585679352283,0.0019585906993597746,0.03327251225709915,0.0019585906993597746,0.0037058647722005844,0.042552296072244644,0.0037058647722005844,0.00034465789212845266,0.012765969149768353,0.00034465789212845266
30,0.016365084797143936,0.003971786238253117,0.032232001423835754,0.003971786238253117,0.0039018208626657724,0.042883120477199554,0.0039018208626657724,0.00035811238922178745,0.012786054983735085,0.00035811238922178745
31,0.01392886508256197,0.0020556305535137653,0.03439656272530556,0.0020556305535137653,0.003695481223985553,0.0425344742834568,0.003695481223985553,0.0003449232317507267,0.01277373917400837,0.0003449232317507267
32,0.015347263775765896,0.003177412785589695,0.03244800493121147,0.003177412785589695,0.0038212048821151257,0.04275482892990112,0.0038212048821151257,0.0003519214515108615,0.012769186869263649,0.00035192148061469197
33,0.016465745866298676,0.00409427285194397,0.035042472183704376,0.00409427285194397,0.0038977698422968388,0.043095268309116364,0.0038977698422968388,0.00036156625719740987,0.012890342622995377,0.00036156625719740987
34,0.013632865622639656,0.0017650549998506904,0.03132893890142441,0.0017650549998506904,0.00367929320782423,0.04226624220609665,0.00367929320782423,0.0003414241364225745,0.012654820457100868,0.000341424165526405
35,0.018887536600232124,0.0060977572575211525,0.03242192044854164,0.0060977572575211525,0.004127698019146919,0.04341692104935646,0.004127698019146919,0.00037706116563640535,0.012928742915391922,0.00037706116563640535
36,0.013817944563925266,0.0019177795620635152,0.03330422192811966,0.0019177795620635152,0.0037027662619948387,0.04251067712903023,0.0037027662619948387,0.0003455622645560652,0.012760943733155727,0.0003455622645560652
37,0.016229817643761635,0.003886257531121373,0.03172029182314873,0.003886257531121373,0.003901540534570813,0.042859625071287155,0.003901540534570813,0.0003680338559206575,0.012808137573301792,0.0003680338559206575
38,0.013874882832169533,0.0020094949286431074,0.03405211120843887,0.0020094949286431074,0.0036882893182337284,0.04247996583580971,0.0036882893182337284,0.0003448128409218043,0.012742175720632076,0.0003448128991294652
39,0.014734138734638691,0.0027169447857886553,0.031802233308553696,0.0027169447857886553,0.0037359031848609447,0.04246582090854645,0.0037359031848609447,0.0003481399908196181,0.012719721533358097,0.0003481399908196181
40,0.02042410708963871,0.0072830840945243835,0.0352843813598156,0.0072830840945243835,0.004246159456670284,0.04403505101799965,0.004246159456670284,0.0003915246343240142,0.013133542612195015,0.00039152466342784464
41,0.013697189278900623,0.0017208808567374945,0.031193016096949577,0.0017208808567374945,0.0037277312949299812,0.042493708431720734,0.0037277312949299812,0.00034593045711517334,0.012738705612719059,0.00034593045711517334
42,0.016967233270406723,0.004451808985322714,0.03501679003238678,0.004451808985322714,0.003940816968679428,0.04317861050367355,0.003940816968679428,0.0003660412912722677,0.012927738949656487,0.00036604132037609816
43,0.013695103116333485,0.0017593008233234286,0.03149982541799545,0.0017593008233234286,0.003706216812133789,0.042412955313920975,0.003706216812133789,0.0003443178429733962,0.012712138704955578,0.0003443178138695657
44,0.015756696462631226,0.0035937607754021883,0.03470384329557419,0.0035937607754021883,0.003828749293461442,0.042867619544267654,0.003828749293461442,0.0003584072692319751,0.012868962250649929,0.0003584072692319751
45,0.013508614152669907,0.0016621181275695562,0.030398771166801453,0.0016621181275695562,0.0036696793977171183,0.04218289628624916,0.0036696793977171183,0.00034171814331784844,0.012643270194530487,0.00034171814331784844
46,0.015353991650044918,0.003139483043923974,0.03250972181558609,0.003139483043923974,0.003814379684627056,0.0426965206861496,0.003814379684627056,0.00035651164944283664,0.012786529958248138,0.00035651170765049756
47,0.01580307073891163,0.0037396985571831465,0.036580733954906464,0.0037396985571831465,0.00383226340636611,0.04302401840686798,0.00383226340636611,0.00036010888288728893,0.012928364798426628,0.00036010888288728893
48,0.013494904153048992,0.001533286296762526,0.02877005748450756,0.001533286296762526,0.003685942618176341,0.042078420519828796,0.003685942618176341,0.000340422207955271,0.012574738822877407,0.000340422207955271
49,0.014286921359598637,0.0023943688720464706,0.03326806426048279,0.0023943688720464706,0.003708002157509327,0.042467620223760605,0.003708002157509327,0.00034753468935377896,0.012749878689646721,0.00034753468935377896
50,0.015011345036327839,0.0030340838711708784,0.03461834788322449,0.0030340838711708784,0.0037536765448749065,0.04270327836275101,0.0037536765448749065,0.0003544595674611628,0.01284968014806509,0.0003544595674611628
51,0.013461497612297535,0.0016359287546947598,0.029929272830486298,0.0016359287546947598,0.0036736729089170694,0.04219411313533783,0.0036736729089170694,0.00034113871515728533,0.012626717798411846,0.00034113877336494625
52,0.014231468550860882,0.002340475795790553,0.032508485019207,0.002340475795790553,0.003699361113831401,0.042359355837106705,0.003699361113831401,0.0003462576714809984,0.012708444148302078,0.0003462576714809984
53,0.016180049628019333,0.0038459869101643562,0.03276022523641586,0.0038459869101643562,0.0038983633276075125,0.042875174432992935,0.0038983633276075125,0.0003652613959275186,0.012849658727645874,0.0003652613959275186
54,0.013677035458385944,0.0018581050680950284,0.03271797299385071,0.0018581050680950284,0.003683032002300024,0.04239572584629059,0.003683032002300024,0.0003449077776167542,0.012735851109027863,0.0003449077776167542
55,0.014697948470711708,0.0026735193096101284,0.032315634191036224,0.0026735193096101284,0.0037601166404783726,0.042567700147628784,0.0037601166404783726,0.00035329817910678685,0.01278439536690712,0.00035329817910678685
56,0.014621156267821789,0.002675340510904789,0.032936759293079376,0.002675340510904789,0.003745421301573515,0.04256051033735275,0.003745421301573515,0.0003503148618619889,0.012767725624144077,0.0003503148618619889
57,0.016107555478811264,0.004105681087821722,0.03542700037360191,0.004105681087821722,0.003835054347291589,0.042889561504125595,0.003835054347291589,0.000364315346814692,0.012914108112454414,0.000364315346814692
58,0.01357194036245346,0.0014453597832471132,0.0280853733420372,0.0014453597832471132,0.003703360678628087,0.04205600917339325,0.003703360678628087,0.00034048891393467784,0.012560015544295311,0.0003404888848308474
59,0.01626507192850113,0.003899912117049098,0.03343759477138519,0.003899912117049098,0.0038939735386520624,0.042985085397958755,0.0038939735386520624,0.00036328824353404343,0.012874235399067402,0.00036328824353404343
60,0.013544210232794285,0.0017267846269533038,0.03133103623986244,0.0017267846269533038,0.003676736494526267,0.04227149486541748,0.003676736494526267,0.0003436161787249148,0.012685506604611874,0.0003436161787249148
61,0.014826316386461258,0.0028448442462831736,0.03227861970663071,0.0028448442462831736,0.0037330591585487127,0.04242444410920143,0.0037330591585487127,0.0003479143197182566,0.012706847861409187,0.0003479143197182566
62,0.013591371476650238,0.001815379480831325,0.03214411437511444,0.001815379480831325,0.003671807935461402,0.04233590513467789,0.003671807935461402,0.000344794534612447,0.012721232138574123,0.000344794534612447
63,0.014947469346225262,0.0029281028546392918,0.03160984441637993,0.0029281028546392918,0.0037689488381147385,0.042507901787757874,0.0037689488381147385,0.0003510474052745849,0.012736186385154724,0.0003510474052745849
64,0.016133522614836693,0.003963674418628216,0.035395313054323196,0.003963674418628216,0.003818938974291086,0.0428958386182785,0.003818938974291086,0.0003584414371289313,0.012884845025837421,0.0003584414371289313
65,0.01330837793648243,0.0014878218062222004,0.028559958562254906,0.0014878218062222004,0.0036696414463222027,0.042071256786584854,0.0036696414463222027,0.00034127544495277107,0.012607571668922901,0.00034127544495277107
66,0.014255069196224213,0.002376314951106906,0.03247857466340065,0.002376314951106906,0.003705234732478857,0.04238547757267952,0.003705234732478857,0.00034750750637613237,0.012736506760120392,0.0003475074772723019
67,0.01603294163942337,0.003851313376799226,0.03455864638090134,0.003851313376799226,0.0038667512126266956,0.04289310798048973,0.0038667512126266956,0.00036488016485236585,0.012878943234682083,0.00036488016485236585
68,0.01334475725889206,0.0015643540536984801,0.02933802269399166,0.0015643540536984801,0.003658212721347809,0.04206973314285278,0.003658212721347809,0.0003394638770259917,0.01258375309407711,0.0003394638770259917
69,0.015778586268424988,0.0035678178537636995,0.0329740047454834,0.0035678178537636995,0.0038642012514173985,0.04280362278223038,0.0038642012514173985,0.0003651679144240916,0.01284637302160263,0.0003651679144240916
70,0.013394691981375217,0.0016458699246868491,0.03041488490998745,0.0016458699246868491,0.0036490685306489468,0.042081281542778015,0.0036490685306489468,0.00034044752828776836,0.012615446001291275,0.0003404475573915988
71,0.019084827974438667,0.006451033055782318,0.03317748010158539,0.006451033055782318,0.004121970385313034,0.04348277300596237,0.004121970385313034,0.00039586989441886544,0.013039735145866871,0.00039586989441886544
72,0.013413623906672001,0.0015752592589706182,0.0296494048088789,0.0015752592589706182,0.0036914199590682983,0.04227113723754883,0.0036914199590682983,0.00034321844577789307,0.01265757530927658,0.00034321844577789307
73,0.018065011128783226,0.005567929707467556,0.03301862254738808,0.005567929707467556,0.0040633827447891235,0.043215662240982056,0.0040633827447891235,0.00038541824324056506,0.012945305556058884,0.00038541824324056506
74,0.013401718810200691,0.0015677863266319036,0.029611287638545036,0.0015677863266319036,0.0036798256915062666,0.04219476878643036,0.0036798256915062666,0.00034207708085887134,0.012635518796741962,0.00034207708085887134
75,0.0160088911652565,0.003887820988893509,0.03434338420629501,0.003887820988893509,0.00381637504324317,0.0427929125726223,0.00381637504324317,0.00035721721360459924,0.012831434607505798,0.00035721721360459924
76,0.013277998194098473,0.0014909839956089854,0.02871817536652088,0.0014909839956089854,0.0036456752568483353,0.04193815216422081,0.0036456752568483353,0.00033883171272464097,0.012557895854115486,0.00033883171272464097
77,0.014714119024574757,0.002779979957267642,0.03268708661198616,0.002779979957267642,0.003726765513420105,0.04240791127085686,0.003726765513420105,0.0003496230347082019,0.012722570449113846,0.0003496230347082019
78,0.013378351926803589,0.0016719509148970246,0.03080589696764946,0.0016719509148970246,0.0036341191735118628,0.04206890985369682,0.0036341191735118628,0.00034102037898264825,0.012631768360733986,0.00034102037898264825
79,0.015776580199599266,0.003558417549356818,0.03126233443617821,0.003558417549356818,0.0038324841298162937,0.04260372743010521,0.0038324841298162937,0.00036040181294083595,0.012771692126989365,0.00036040181294083595
80,0.013527997769415379,0.001809529261663556,0.0322217233479023,0.001809529261663556,0.003648006822913885,0.04216863587498665,0.003648006822913885,0.0003420853754505515,0.012662261724472046,0.0003420853754505515
81,0.0137085672467947,0.001991799334064126,0.03163415566086769,0.001991799334064126,0.003639178816229105,0.042086269706487656,0.003639178816229105,0.00034225391573272645,0.0126382140442729,0.00034225391573272645
82,0.01428629457950592,0.0024532144889235497,0.030956514179706573,0.0024532144889235497,0.003686531214043498,0.04220253974199295,0.003686531214043498,0.0003448852221481502,0.012658334337174892,0.0003448852221481502
83,0.015798451378941536,0.0037835058756172657,0.03425668179988861,0.0037835058756172657,0.00379269034601748,0.04264182597398758,0.00379269034601748,0.00035577802918851376,0.0127946762368083,0.00035577802918851376
84,0.013141904957592487,0.00143465178553015,0.028047708794474602,0.00143465178553015,0.003616919508203864,0.041729845106601715,0.003616919508203864,0.0003368682519067079,0.012504801154136658,0.0003368682228028774
85,0.01469103991985321,0.0027705386746674776,0.03273170068860054,0.0027705386746674776,0.003708921605721116,0.04230823740363121,0.003708921605721116,0.0003498552250675857,0.012716704048216343,0.0003498552250675857
86,0.013303577899932861,0.001643381081521511,0.03055645152926445,0.001643381081521511,0.0036174452397972345,0.0419481135904789,0.0036174452397972345,0.00033956250990740955,0.01259895134717226,0.00033956250990740955
87,0.01489490456879139,0.002911654766649008,0.03073997236788273,0.002911654766649008,0.0037314980290830135,0.04226204752922058,0.0037314980290830135,0.0003506263601593673,0.012689800001680851,0.0003506263601593673
88,0.013448747806251049,0.0017908277222886682,0.032031890004873276,0.0017908277222886682,0.003623388474807143,0.04203668236732483,0.003623388474807143,0.00034065189538523555,0.012626777403056622,0.00034065189538523555
89,0.014082567766308784,0.002288325922563672,0.030969977378845215,0.002288325922563672,0.00367528572678566,0.042120929807424545,0.00367528572678566,0.00034524156944826245,0.012644760310649872,0.00034524156944826245
90,0.014128507114946842,0.002345987595617771,0.03165527060627937,0.002345987595617771,0.0036579372826963663,0.042034003883600235,0.0036579372826963663,0.00034331800998188555,0.012616686522960663,0.00034331800998188555
91,0.013387982733547688,0.0017498718807473779,0.031615566462278366,0.0017498718807473779,0.0036172186955809593,0.0419970341026783,0.0036172186955809593,0.0003405539027880877,0.01262416411191225,0.0003405539027880877
92,0.013654936105012894,0.0019906123634427786,0.03147631511092186,0.0019906123634427786,0.0036187691148370504,0.04191673919558525,0.0036187691148370504,0.0003403521259315312,0.012599991634488106,0.00034035215503536165
93,0.014226666651666164,0.0024058306589722633,0.03034837543964386,0.0024058306589722633,0.0036824196577072144,0.04205070436000824,0.0036824196577072144,0.00034573505399748683,0.012610566802322865,0.00034573505399748683
94,0.014448453672230244,0.0026501489337533712,0.033643268048763275,0.0026501489337533712,0.003669336438179016,0.042244113981723785,0.003669336438179016,0.00034632495953701437,0.012704013846814632,0.00034632495953701437
95,0.013141329400241375,0.0015264441026374698,0.029263034462928772,0.0015264441026374698,0.0035946927964687347,0.041732583194971085,0.0035946927964687347,0.00033699526102282107,0.012531448155641556,0.00033699526102282107
96,0.014027366414666176,0.002309853211045265,0.030443165451288223,0.002309853211045265,0.003637470304965973,0.04193994775414467,0.003637470304965973,0.0003403189475648105,0.012569746933877468,0.0003403189475648105
97,0.01335085742175579,0.001753688440658152,0.03170059993863106,0.001753688440658152,0.0035983286798000336,0.041864536702632904,0.0035983286798000336,0.0003385059826541692,0.01258295588195324,0.00033850601175799966
98,0.01436683814972639,0.0025387005880475044,0.030789311975240707,0.0025387005880475044,0.003687734715640545,0.04213114455342293,0.003687734715640545,0.00034754545777104795,0.012656411156058311,0.00034754545777104795
99,0.014668714255094528,0.0028461997862905264,0.03276180475950241,0.0028461997862905264,0.0036839626263827085,0.042179714888334274,0.0036839626263827085,0.00034718491951934993,0.012679611332714558,0.00034718491951934993
100,0.013179928064346313,0.0015714633045718074,0.02962452545762062,0.0015714633045718074,0.003591949352994561,0.0417548231780529,0.003591949352994561,0.00033681862987577915,0.01253607776015997,0.0003368186589796096
101,0.014089321717619896,0.0023390448186546564,0.030171606689691544,0.0023390448186546564,0.003656892105937004,0.04198421910405159,0.003656892105937004,0.0003438855055719614,0.012606223113834858,0.0003438855055719614
102,0.013941733166575432,0.0022546255495399237,0.031219659373164177,0.0022546255495399237,0.0036331615410745144,0.04197822883725166,0.0036331615410745144,0.00034054237767122686,0.012595538049936295,0.00034054237767122686
103,0.013440733775496483,0.001824291655793786,0.03079778514802456,0.001824291655793786,0.0036010011099278927,0.0418536514043808,0.0036010011099278927,0.0003388063923921436,0.012578845024108887,0.0003388063923921436
104,0.013553767465054989,0.0019413508707657456,0.03099752962589264,0.0019413508707657456,0.0035986576694995165,0.04184794798493385,0.0035986576694995165,0.00033881497802212834,0.012580926530063152,0.00033881497802212834
105,0.013849380426108837,0.002131175948306918,0.0304127037525177,0.002131175948306918,0.0036274855956435204,0.0418943352997303,0.0036274855956435204,0.0003409025666769594,0.012582722119987011,0.0003409025666769594
106,0.013748083263635635,0.0020968762692064047,0.031312018632888794,0.0020968762692064047,0.0036178301088511944,0.0418965145945549,0.0036178301088511944,0.000340530852554366,0.012588703073561192,0.000340530852554366
107,0.014562982134521008,0.0027767785359174013,0.033136721700429916,0.0027767785359174013,0.003683398012071848,0.042219728231430054,0.003683398012071848,0.00034860236337408423,0.012701147235929966,0.00034860236337408423
108,0.013038014061748981,0.0014452157774940133,0.02820700779557228,0.0014452157774940133,0.003577183000743389,0.04155793786048889,0.003577183000743389,0.00033434585202485323,0.012460620142519474,0.00033434585202485323
109,0.014164063148200512,0.0024210382252931595,0.03069668635725975,0.0024210382252931595,0.0036429467145353556,0.041909512132406235,0.0036429467145353556,0.00034225176204927266,0.012584532611072063,0.00034225176204927266
110,0.013319111429154873,0.0017354139126837254,0.031465720385313034,0.0017354139126837254,0.0035957666113972664,0.041874565184116364,0.0035957666113972664,0.00033889172482304275,0.012596562504768372,0.00033889172482304275
111,0.014010983519256115,0.002305916976183653,0.03018287941813469,0.002305916976183653,0.003625389887019992,0.041839420795440674,0.003625389887019992,0.0003400171990506351,0.012557338923215866,0.00034001722815446556
112,0.013893446885049343,0.0022070182021707296,0.03178708255290985,0.0022070182021707296,0.0036324569955468178,0.04193652793765068,0.0036324569955468178,0.00034220368252135813,0.012607565149664879,0.0003422037116251886
113,0.013161846436560154,0.0016101929359138012,0.030223548412322998,0.0016101929359138012,0.0035730262752622366,0.041694022715091705,0.0035730262752622366,0.0003366021846886724,0.012528551742434502,0.0003366021846886724
114,0.013631555251777172,0.001994450343772769,0.030463114380836487,0.001994450343772769,0.003609667532145977,0.04184802994132042,0.003609667532145977,0.00033969839569181204,0.012569750659167767,0.00033969839569181204
115,0.016063468530774117,0.003976314328610897,0.030063122510910034,0.003976314328610897,0.003789641195908189,0.04224914312362671,0.003789641195908189,0.0003542035701684654,0.012652965262532234,0.0003542035701684654
116,0.01323411613702774,0.0016427546506747603,0.030662383884191513,0.0016427546506747603,0.003592205699533224,0.041820719838142395,0.003592205699533224,0.00033828741288743913,0.012576022185385227,0.00033828741288743913
117,0.014170111157000065,0.002447267295792699,0.030276471748948097,0.002447267295792699,0.0036341045051813126,0.04182516038417816,0.0036341045051813126,0.000340955622959882,0.012550976127386093,0.00034095559385605156
118,0.013248912058770657,0.0016832239925861359,0.0310224462300539,0.0016832239925861359,0.003583562793210149,0.04178537055850029,0.003583562793210149,0.0003378501278348267,0.012565922923386097,0.0003378500696271658
119,0.01626378856599331,0.003990489523857832,0.02975286915898323,0.003990489523857832,0.0038093223702162504,0.042279571294784546,0.0038093223702162504,0.0003537337470334023,0.0126487510278821,0.0003537337470334023
120,0.013235080987215042,0.001657544751651585,0.030908161774277687,0.001657544751651585,0.003581710159778595,0.041765257716178894,0.003581710159778595,0.00033715690369717777,0.01254961360245943,0.00033715690369717777
121,0.013537386432290077,0.001935635576955974,0.030453259125351906,0.001935635576955974,0.0035856934264302254,0.04171706363558769,0.0035856934264302254,0.0003374440420884639,0.012534188106656075,0.0003374440420884639
122,0.014291626401245594,0.0025586672127246857,0.029365936294198036,0.0025586672127246857,0.0036307075060904026,0.041796278208494186,0.0036307075060904026,0.00034188400604762137,0.01255026739090681,0.00034188400604762137
123,0.01323061902076006,0.0016862597549334168,0.03119669109582901,0.0016862597549334168,0.0035670283250510693,0.04169120267033577,0.0035670283250510693,0.00033683632500469685,0.01254676841199398,0.00033683632500469685
124,0.013588335365056992,0.0019695099908858538,0.030168894678354263,0.0019695099908858538,0.003581572324037552,0.04168451204895973,0.003581572324037552,0.00033775190240703523,0.012535869143903255,0.00033775190240703523
125,0.013501990586519241,0.0019175892230123281,0.030367011204361916,0.0019175892230123281,0.0035859046038240194,0.04171927273273468,0.0035859046038240194,0.00033866974990814924,0.012551730498671532,0.00033866974990814924
126,0.013995300978422165,0.0023422976955771446,0.031909313052892685,0.0023422976955771446,0.003607421414926648,0.0418708398938179,0.003607421414926648,0.0003407150215934962,0.01259143278002739,0.00034071505069732666
127,0.013058732263743877,0.0015361806144937873,0.029442837461829185,0.0015361806144937873,0.0035580287221819162,0.041590046137571335,0.0035580287221819162,0.0003353448410052806,0.012503218837082386,0.0003353448410052806
128,0.014068087562918663,0.0023556887172162533,0.02912253886461258,0.0023556887172162533,0.003616634290665388,0.04170960932970047,0.003616634290665388,0.00034042212064377964,0.012525743804872036,0.00034042212064377964
129,0.01475182268768549,0.002990781096741557,0.03240537270903587,0.002990781096741557,0.0036662090569734573,0.042093656957149506,0.0036662090569734573,0.00034694711212068796,0.01266818679869175,0.00034694711212068796
130,0.012955739162862301,0.0014112178469076753,0.027969423681497574,0.0014112178469076753,0.0035535006318241358,0.04146105423569679,0.0035535006318241358,0.00033303501550108194,0.012433708645403385,0.00033303501550108194
131,0.017931923270225525,0.005024879239499569,0.03403906524181366,0.005024879239499569,0.0040352786891162395,0.042937248945236206,0.0040352786891162395,0.00038538695662282407,0.012916052713990211,0.00038538695662282407
132,0.013060451485216618,0.001348239602521062,0.02733311615884304,0.001348239602521062,0.003588104387745261,0.04145795479416847,0.003588104387745261,0.00033364768023602664,0.01243061013519764,0.0003336476511321962
133,0.01321475487202406,0.0016737804980948567,0.03098256140947342,0.0016737804980948567,0.003564516082406044,0.041675813496112823,0.003564516082406044,0.00033575049019418657,0.012522827833890915,0.00033575049019418657
134,0.014980431646108627,0.0031476232688874006,0.02865842543542385,0.0031476232688874006,0.003690302139148116,0.04187793284654617,0.003690302139148116,0.0003463247267063707,0.012565869837999344,0.0003463247267063707
135,0.013167556375265121,0.0016342815943062305,0.030671369284391403,0.0016342815943062305,0.003559589385986328,0.041642654687166214,0.003559589385986328,0.00033593736588954926,0.01252506859600544,0.0003359373367857188
136,0.014270246028900146,0.0025062905624508858,0.02965778484940529,0.0025062905624508858,0.003621229436248541,0.041790690273046494,0.003621229436248541,0.00034059074823744595,0.012547830119729042,0.00034059074823744595
137,0.013845706358551979,0.0021965799387544394,0.03018590249121189,0.0021965799387544394,0.003576284507289529,0.04159459099173546,0.003576284507289529,0.00033805257407948375,0.012515213340520859,0.00033805257407948375
138,0.013126634992659092,0.0016066392417997122,0.03028404898941517,0.0016066392417997122,0.0035582922864705324,0.041654396802186966,0.0035582922864705324,0.00033562176395207644,0.012522822245955467,0.00033562176395207644
139,0.014421614818274975,0.002616757759824395,0.030132394284009933,0.002616757759824395,0.003649776801466942,0.041869163513183594,0.003649776801466942,0.0003431405930314213,0.012573451735079288,0.00034314062213525176
140,0.013146542012691498,0.0016329268692061305,0.03053964488208294,0.0016329268692061305,0.0035548899322748184,0.04160777106881142,0.0035548899322748184,0.0003355591034051031,0.012514243833720684,0.0003355591034051031
141,0.013577643781900406,0.0019818127620965242,0.029804198071360588,0.0019818127620965242,0.003578044008463621,0.04165596887469292,0.003578044008463621,0.00033710169373080134,0.012509100139141083,0.00033710175193846226
142,0.013502256944775581,0.0019283915171399713,0.030000541359186172,0.0019283915171399713,0.0035664106253534555,0.041596464812755585,0.0035664106253534555,0.00033658603206276894,0.012501215562224388,0.00033658603206276894
