epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,2334027939840.0,139805.875,119.44013214111328,139805.875,786.6786499023438,6.890902996063232,786.6786499023438,2334027939840.0,219037.515625,2334027939840.0,2147.085693359375,2140.436767578125,46.239471435546875,2140.436767578125,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176344960927963,0.2612363398075104,0.10176344960927963
1,2147.018310546875,2140.33642578125,46.238426208496094,2140.33642578125,6.579184055328369,2.1573479175567627,6.579184055328369,0.10156606137752533,0.2606469690799713,0.10156606882810593,2146.82470703125,2140.17578125,46.236656188964844,2140.17578125,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176344960927963,0.2612363398075104,0.10176344960927963
2,2146.731689453125,2140.05126953125,46.2353630065918,2140.05126953125,6.579184532165527,2.157348155975342,6.579184532165527,0.10156603902578354,0.26064687967300415,0.10156603902578354,2146.512939453125,2139.86328125,46.2332763671875,2139.86328125,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176344960927963,0.2612363398075104,0.10176344960927963
3,2146.389404296875,2139.709716796875,46.231666564941406,2139.709716796875,6.5791826248168945,2.1573479175567627,6.5791826248168945,0.10156600177288055,0.2606469988822937,0.10156600177288055,2146.14013671875,2139.490966796875,46.229244232177734,2139.490966796875,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176344960927963,0.2612363398075104,0.10176344960927963
4,2145.983154296875,2139.301513671875,46.22725296020508,2139.301513671875,6.579188823699951,2.157349109649658,6.579188823699951,0.10156606882810593,0.26064690947532654,0.10156606882810593,2145.6953125,2139.0458984375,46.22444152832031,2139.0458984375,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176344960927963,0.2612363398075104,0.10176344960927963
5,2145.49609375,2138.8154296875,46.22199630737305,2138.8154296875,6.579185962677002,2.157349109649658,6.579185962677002,0.10156601667404175,0.26064687967300415,0.10156601667404175,2145.1640625,2138.5146484375,46.218692779541016,2138.5146484375,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176345705986023,0.2612363398075104,0.10176344960927963
6,2144.915283203125,2138.234130859375,46.2157096862793,2138.234130859375,6.579183101654053,2.1573476791381836,6.579183101654053,0.10156604647636414,0.26064687967300415,0.10156604647636414,2144.530517578125,2137.881103515625,46.21182632446289,2137.881103515625,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176345705986023,0.2612363398075104,0.10176344960927963
7,2144.223876953125,2137.542724609375,46.20820999145508,2137.542724609375,6.579185485839844,2.157348155975342,6.579185485839844,0.10156597942113876,0.26064687967300415,0.10156597942113876,2143.77490234375,2137.12548828125,46.203651428222656,2137.12548828125,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176346451044083,0.2612363398075104,0.10176346451044083
8,2143.398193359375,2136.716796875,46.19927978515625,2136.716796875,6.579184532165527,2.1573486328125,6.579184532165527,0.10156606137752533,0.26064690947532654,0.10156606882810593,2142.87451171875,2136.22509765625,46.19392013549805,2136.22509765625,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176346451044083,0.2612363398075104,0.10176346451044083
9,2142.412841796875,2135.732177734375,46.18862533569336,2135.732177734375,6.579185485839844,2.1573486328125,6.579185485839844,0.10156603902578354,0.2606467604637146,0.10156603902578354,2141.801025390625,2135.15185546875,46.18229293823242,2135.15185546875,6.547335147857666,2.1520438194274902,6.547335147857666,0.10176346451044083,0.2612363398075104,0.10176346451044083
