epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.06788753718137741,0.002065824344754219,0.02778244949877262,0.002065824344754219,0.03807202726602554,0.12579689919948578,0.03807202726602554,0.00041531771421432495,0.014407694339752197,0.00041531771421432495,0.0669839084148407,0.001209250302053988,0.025908442214131355,0.001209250302053988,0.03803681954741478,0.1261076033115387,0.03803681954741478,0.00041713431710377336,0.014604711905121803,0.00041713431710377336
1,0.07468137890100479,0.007151489611715078,0.03509059175848961,0.007151489611715078,0.03908563032746315,0.12741993367671967,0.03908563032746315,0.0004613274068105966,0.014897514134645462,0.0004613274068105966,0.07078773528337479,0.002465697005391121,0.037668656557798386,0.002465697005391121,0.03954046592116356,0.1303151696920395,0.03954046592116356,0.0005141680012457073,0.016171494498848915,0.0005141680012457073
2,0.07748115807771683,0.008627583272755146,0.04627043753862381,0.008627583272755146,0.04003491252660751,0.12920700013637543,0.04003491252660751,0.0004898749757558107,0.01543938647955656,0.0004898749757558107,0.09459411352872849,0.02535545453429222,0.14582957327365875,0.02535545453429222,0.03981978818774223,0.12925447523593903,0.03981978818774223,0.0005672607221640646,0.01819470152258873,0.0005672608385793865
3,0.08148669451475143,0.010966673493385315,0.053090307861566544,0.010966673493385315,0.04119386151432991,0.13106490671634674,0.04119386151432991,0.0005206011119298637,0.015895871445536613,0.0005206011119298637,0.07059473544359207,0.0015875267563387752,0.02906920574605465,0.0015875267563387752,0.04029306769371033,0.130000501871109,0.04029306769371033,0.0004755208210553974,0.015422302298247814,0.00047552079195156693
4,0.15000921487808228,0.04877980053424835,0.06505391001701355,0.04877980053424835,0.06025280803442001,0.15092341601848602,0.06025280803442001,0.0010459162294864655,0.018586473539471626,0.0010459162294864655,0.07608266919851303,0.0026068987790495157,0.038446106016635895,0.0026068987790495157,0.04314131662249565,0.13261257112026215,0.04314131662249565,0.0004551761376205832,0.015244025737047195,0.0004551761376205832
5,0.08046931773424149,0.007133110426366329,0.06319458037614822,0.007133110426366329,0.04315038025379181,0.1339116096496582,0.04315038025379181,0.0005071951309219003,0.016231238842010498,0.0005071951891295612,0.07348111271858215,0.002428971463814378,0.039423830807209015,0.002428971463814378,0.04186686873435974,0.13146549463272095,0.04186686873435974,0.00042796286288648844,0.014928238466382027,0.00042796292109414935
6,0.09158552438020706,0.01480772253125906,0.05867791175842285,0.01480772253125906,0.045419201254844666,0.1360812783241272,0.045419201254844666,0.0005580022116191685,0.016208022832870483,0.0005580022698268294,0.08423455059528351,0.009343999437987804,0.08705180883407593,0.009343999437987804,0.04450938478112221,0.13663651049137115,0.04450938478112221,0.0005035898648202419,0.01610836386680603,0.0005035898648202419
7,0.07954888790845871,0.00684903422370553,0.06074795499444008,0.00684903422370553,0.04255117103457451,0.13276484608650208,0.04255117103457451,0.0004924533423036337,0.015954801812767982,0.0004924532840959728,0.09061732143163681,0.008968672715127468,0.07650359719991684,0.008968672715127468,0.04826316982507706,0.14682422578334808,0.04826316982507706,0.0007991206366568804,0.020550290122628212,0.0007991206366568804
8,0.0903097465634346,0.013889830559492111,0.05361275002360344,0.013889830559492111,0.044703807681798935,0.13501232862472534,0.044703807681798935,0.0005328648258000612,0.01599571295082569,0.0005328648258000612,0.07501180469989777,0.0020698602311313152,0.034435346722602844,0.0020698602311313152,0.04246744513511658,0.13342586159706116,0.04246744513511658,0.0005014696507714689,0.01580379717051983,0.0005014696507714689
9,0.0988629013299942,0.01925569213926792,0.05897044390439987,0.01925569213926792,0.04693682864308357,0.13731127977371216,0.04693682864308357,0.0006234599277377129,0.01635383628308773,0.0006234599277377129,0.07688896358013153,0.0015876964898779988,0.029435034841299057,0.0015876964898779988,0.044333912432193756,0.13562487065792084,0.044333912432193756,0.00046223189565353096,0.015222999267280102,0.00046223189565353096
10,0.0782661885023117,0.005166599992662668,0.05390213429927826,0.005166599992662668,0.04250754788517952,0.13220979273319244,0.04250754788517952,0.00047123327385634184,0.015581991523504257,0.0004712332447525114,0.07849755138158798,0.006605322938412428,0.06989443302154541,0.006605322938412428,0.041177231818437576,0.1307082176208496,0.041177231818437576,0.0004975011688657105,0.01605338603258133,0.0004975011106580496
11,0.1017063558101654,0.019532984122633934,0.06052618846297264,0.019532984122633934,0.04770965874195099,0.13838475942611694,0.04770965874195099,0.0006360833649523556,0.016550706699490547,0.0006360833649523556,0.07690870761871338,0.002058289712294936,0.03513060882687569,0.002058289712294936,0.043189454823732376,0.13153228163719177,0.043189454823732376,0.00041928092832677066,0.014704767614603043,0.00041928092832677066
12,0.07855191081762314,0.00499809579923749,0.053010035306215286,0.00499809579923749,0.04249688982963562,0.1320475935935974,0.04249688982963562,0.00046501451288349926,0.015476545318961143,0.00046501451288349926,0.07331498712301254,0.0021068400237709284,0.03438180312514305,0.0021068400237709284,0.04087597131729126,0.12865468859672546,0.04087597131729126,0.0004227811878081411,0.014652146957814693,0.0004227811878081411
13,0.0920063778758049,0.014246521517634392,0.05384823679924011,0.014246521517634392,0.04518236592411995,0.13500040769577026,0.04518236592411995,0.0005512778297998011,0.01590295322239399,0.0005512778297998011,0.07787086069583893,0.004101425874978304,0.052055541425943375,0.004101425874978304,0.0425894632935524,0.13214680552482605,0.0425894632935524,0.00047157853259705007,0.016014721244573593,0.00047157853259705007
14,0.07826223224401474,0.005391941871494055,0.05500587075948715,0.005391941871494055,0.041921526193618774,0.13142871856689453,0.041921526193618774,0.0004694608796853572,0.01554814912378788,0.0004694608796853572,0.08317187428474426,0.011502171866595745,0.10193291306495667,0.011502171866595745,0.041134048253297806,0.13054710626602173,0.041134048253297806,0.00043504341738298535,0.01500745490193367,0.00043504341738298535
15,0.08076148480176926,0.007190296426415443,0.053416602313518524,0.007190296426415443,0.04215725511312485,0.1315808743238449,0.04215725511312485,0.0004904809757135808,0.015574249438941479,0.0004904809757135808,0.07105188071727753,0.0009887723717838526,0.022940723225474358,0.0009887723717838526,0.04002384841442108,0.12691530585289001,0.04002384841442108,0.00038422245415858924,0.01383181381970644,0.00038422245415858924
16,0.09237860143184662,0.014366202056407928,0.052142512053251266,0.014366202056407928,0.044574346393346786,0.13425180315971375,0.044574346393346786,0.0005535751115530729,0.015785589814186096,0.0005535751115530729,0.07523006200790405,0.0024036576505750418,0.038099996745586395,0.0024036576505750418,0.04157859459519386,0.13046874105930328,0.04157859459519386,0.00045607949141412973,0.01549367792904377,0.0004560794332064688
17,0.0785057321190834,0.005536189302802086,0.053463712334632874,0.005536189302802086,0.041836656630039215,0.13130730390548706,0.041836656630039215,0.0004672699433285743,0.015482309274375439,0.0004672699433285743,0.074220210313797,0.0022526502143591642,0.03773367032408714,0.0022526502143591642,0.04126458987593651,0.1301909238100052,0.04126458987593651,0.0004331780946813524,0.015241563320159912,0.0004331780946813524
18,0.09377439320087433,0.015725024044513702,0.05360208451747894,0.015725024044513702,0.04483075439929962,0.13450448215007782,0.04483075439929962,0.0005470583564601839,0.015803441405296326,0.0005470582982525229,0.07792600989341736,0.0033115248661488295,0.045157290995121,0.0033115248661488295,0.042713236063718796,0.1339464783668518,0.042713236063718796,0.0004939405480399728,0.016270678490400314,0.0004939404898323119
19,0.07796992361545563,0.004961832892149687,0.05314869433641434,0.004961832892149687,0.041726768016815186,0.1311386525630951,0.041726768016815186,0.00046463109902106225,0.015460099093616009,0.00046463109902106225,0.07971065491437912,0.0065908003598451614,0.06919682770967484,0.0065908003598451614,0.04115189611911774,0.13072454929351807,0.04115189611911774,0.0005441333050839603,0.016963167116045952,0.0005441333050839603
20,0.1000620648264885,0.018018728122115135,0.05365843325853348,0.018018728122115135,0.047166939824819565,0.1364162713289261,0.047166939824819565,0.0005862239631824195,0.015893183648586273,0.0005862239631824195,0.07720407843589783,0.001997053623199463,0.03261271491646767,0.001997053623199463,0.043096624314785004,0.13387398421764374,0.043096624314785004,0.000485732831293717,0.015460886061191559,0.000485732831293717
21,0.07837628573179245,0.005181905813515186,0.05477320775389671,0.005181905813515186,0.04170416668057442,0.13104219734668732,0.04170416668057442,0.0004639563267119229,0.015449757687747478,0.0004639563267119229,0.1488933265209198,0.06992504745721817,0.24794091284275055,0.06992504745721817,0.0445316880941391,0.13886494934558868,0.0445316880941391,0.0007593855843879282,0.021176714450120926,0.0007593855843879282
