epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error
44,0.07241177558898926,0.005054646171629429,0.053346965461969376,0.005054646171629429,0.03962130472064018,0.12877106666564941,0.03962130472064018,0.0005666894721798599,0.01661732792854309,0.0005666894721798599
45,0.07416832447052002,0.006553950719535351,0.05099772289395332,0.006553950719535351,0.039762526750564575,0.12872736155986786,0.039762526750564575,0.0005708609241992235,0.016592103987932205,0.0005708609241992235
46,0.0865027979016304,0.014922985807061195,0.050878092646598816,0.014922985807061195,0.042605288326740265,0.13163256645202637,0.042605288326740265,0.0006432318477891386,0.016856953501701355,0.0006432318477891386
47,0.0805504247546196,0.012129303999245167,0.060125574469566345,0.012129303999245167,0.04057351499795914,0.12999513745307922,0.04057351499795914,0.0006329644238576293,0.01701437123119831,0.0006329644238576293
48,0.0742424950003624,0.0042882040143013,0.04375826567411423,0.0042882040143013,0.04091566801071167,0.12994566559791565,0.04091566801071167,0.0005645553465001285,0.016466470435261726,0.0005645553465001285
49,0.07370118051767349,0.006200612988322973,0.05151871591806412,0.006200612988322973,0.0396583117544651,0.12853804230690002,0.0396583117544651,0.0005699298926629126,0.01654304563999176,0.0005699298926629126
50,0.07358652353286743,0.006180637516081333,0.051164183765649796,0.006180637516081333,0.039662402123212814,0.12864412367343903,0.039662402123212814,0.0005722436471842229,0.016595985740423203,0.0005722436471842229
51,0.08368770033121109,0.012323514558374882,0.05050138011574745,0.012323514558374882,0.04187155142426491,0.13119202852249146,0.04187155142426491,0.0006172877037897706,0.01683679223060608,0.0006172877037897706
52,0.07262908667325974,0.005394725129008293,0.053032223135232925,0.005394725129008293,0.03951822966337204,0.12856875360012054,0.03951822966337204,0.0005665392382070422,0.01658366061747074,0.0005665392382070422
53,0.08596188575029373,0.013460945338010788,0.05070943012833595,0.013460945338010788,0.04253321513533592,0.1321527510881424,0.04253321513533592,0.0006469764630310237,0.016995882615447044,0.0006469764630310237
54,0.07216696441173553,0.004961502272635698,0.05413728579878807,0.004961502272635698,0.039467278867959976,0.1284594088792801,0.039467278867959976,0.0005647813668474555,0.016567479819059372,0.0005647813668474555
55,0.07706622034311295,0.008284215815365314,0.04973345622420311,0.008284215815365314,0.040561970323324203,0.12970499694347382,0.040561970323324203,0.0005968685145489872,0.016740186139941216,0.0005968685727566481
56,0.07547617703676224,0.007378116250038147,0.050329431891441345,0.007378116250038147,0.03998633474111557,0.12890736758708954,0.03998633474111557,0.0005831315065734088,0.01662270724773407,0.0005831315065734088
57,0.08132577687501907,0.011907851323485374,0.05770138278603554,0.011907851323485374,0.04095550999045372,0.13043437898159027,0.04095550999045372,0.0006111087859608233,0.016962267458438873,0.0006111087859608233
58,0.07107740640640259,0.003666119882836938,0.0443279892206192,0.003666119882836938,0.0394858680665493,0.1279219388961792,0.0394858680665493,0.0005508401081897318,0.016288593411445618,0.0005508401081897318
59,0.07776927202939987,0.009367506019771099,0.053439293056726456,0.009367506019771099,0.04023677483201027,0.12934786081314087,0.04023677483201027,0.0005920195835642517,0.016754895448684692,0.0005920195835642517
60,0.071067214012146,0.0041079530492424965,0.048071686178445816,0.0041079530492424965,0.039263851940631866,0.1277785301208496,0.039263851940631866,0.0005546875181607902,0.01637348160147667,0.0005546875181607902
61,0.08093355596065521,0.010596424341201782,0.04828893020749092,0.010596424341201782,0.04106774926185608,0.12995587289333344,0.04106774926185608,0.000592616677749902,0.016653455793857574,0.000592616677749902
62,0.08555198460817337,0.014529303647577763,0.055212102830410004,0.014529303647577763,0.04208020865917206,0.13150058686733246,0.04208020865917206,0.0006433448870666325,0.017064528539776802,0.0006433447706513107
63,0.07162068784236908,0.0039711869321763515,0.04764970391988754,0.0039711869321763515,0.03956019878387451,0.12808743119239807,0.03956019878387451,0.0005554688978008926,0.016378819942474365,0.0005554689560085535
64,0.07941681146621704,0.01041114330291748,0.05388503894209862,0.01041114330291748,0.04064064100384712,0.12983356416225433,0.04064064100384712,0.000604375614784658,0.01682058349251747,0.000604375614784658
65,0.070799320936203,0.0037692193873226643,0.045681167393922806,0.0037692193873226643,0.03921347111463547,0.12749242782592773,0.03921347111463547,0.0005505506414920092,0.016275983303785324,0.0005505506414920092
66,0.08324722945690155,0.012448679655790329,0.05117541551589966,0.012448679655790329,0.04173312708735466,0.130674347281456,0.04173312708735466,0.0006333458004519343,0.016781795769929886,0.0006333458004519343
67,0.0721868947148323,0.0050690434873104095,0.05204149708151817,0.0050690434873104095,0.039323840290308,0.1280277669429779,0.039323840290308,0.0005624579498544335,0.016494370996952057,0.0005624580080620944
68,0.08885761350393295,0.01628081500530243,0.05198855325579643,0.01628081500530243,0.04270471632480621,0.13193900883197784,0.04270471632480621,0.0006249946309253573,0.01688823290169239,0.0006249946309253573
69,0.07194376736879349,0.004538517910987139,0.051041387021541595,0.004538517910987139,0.03943310305476189,0.1282239556312561,0.03943310305476189,0.0005630377563647926,0.016504649072885513,0.0005630377563647926
70,0.08150283247232437,0.01126544177532196,0.05113746598362923,0.01126544177532196,0.041188690811395645,0.1300920695066452,0.041188690811395645,0.0006131531554274261,0.016773177310824394,0.0006131531554274261
71,0.0715394839644432,0.004497709684073925,0.05047421157360077,0.004497709684073925,0.03921118378639221,0.12791916728019714,0.03921118378639221,0.0005621516611427069,0.0164888147264719,0.0005621516611427069
72,0.07811499387025833,0.009107845835387707,0.04817995801568031,0.009107845835387707,0.04052960127592087,0.12940925359725952,0.04052960127592087,0.0006001389119774103,0.016693633049726486,0.0006001389119774103
73,0.07157614827156067,0.004762117750942707,0.053122710436582565,0.004762117750942707,0.03914419934153557,0.12787441909313202,0.03914419934153557,0.000562611676286906,0.016527138650417328,0.0005626116180792451
74,0.07588247209787369,0.0076460768468678,0.04884753376245499,0.0076460768468678,0.03997548669576645,0.1287326216697693,0.03997548669576645,0.0005811832379549742,0.016583936288952827,0.0005811832379549742
75,0.07526241987943649,0.007294246926903725,0.048930659890174866,0.007294246926903725,0.039862554520368576,0.12857313454151154,0.039862554520368576,0.0005840470548719168,0.0165603905916214,0.0005840470548719168
76,0.07572848349809647,0.00782410241663456,0.05245596915483475,0.00782410241663456,0.03974490985274315,0.12850748002529144,0.03974490985274315,0.0005812617600895464,0.016619166359305382,0.0005812617600895464
77,0.07080844044685364,0.004209649749100208,0.04853342846035957,0.004209649749100208,0.03900961950421333,0.12745605409145355,0.03900961950421333,0.0005566591862589121,0.016388608142733574,0.0005566591862589121
78,0.08445888757705688,0.013043796643614769,0.05337296798825264,0.013043796643614769,0.04235106334090233,0.1314869225025177,0.04235106334090233,0.0006608959520235658,0.016985073685646057,0.0006608959520235658
79,0.07168474793434143,0.004803668241947889,0.052432090044021606,0.004803668241947889,0.03918496146798134,0.1278168112039566,0.03918496146798134,0.0005602543242275715,0.016466286033391953,0.0005602543824352324
80,0.0772549957036972,0.008385865949094296,0.04794808104634285,0.008385865949094296,0.040317174047231674,0.12898367643356323,0.040317174047231674,0.0006009520730003715,0.016577303409576416,0.0006009520147927105
81,0.08682934939861298,0.015477058477699757,0.05321073904633522,0.015477058477699757,0.04242473840713501,0.1312934160232544,0.04242473840713501,0.0006592248100787401,0.01689944975078106,0.0006592248100787401
82,0.07133826613426208,0.004140769597142935,0.04861553758382797,0.004140769597142935,0.039340946823358536,0.1277673989534378,0.039340946823358536,0.0005554761737585068,0.016374146565794945,0.0005554761737585068
83,0.07954606413841248,0.009885501116514206,0.04897481948137283,0.009885501116514206,0.04076627269387245,0.12967611849308014,0.04076627269387245,0.000601687585003674,0.01671377569437027,0.000601687585003674
84,0.07120159268379211,0.004436124116182327,0.05067022144794464,0.004436124116182327,0.03901487961411476,0.1275181770324707,0.03901487961411476,0.0005560735007748008,0.016413385048508644,0.0005560735007748008
85,0.07635993510484695,0.007933792658150196,0.05031535401940346,0.007933792658150196,0.04001091420650482,0.12881681323051453,0.04001091420650482,0.0005794318276457489,0.01662011630833149,0.0005794318276457489
86,0.08109230548143387,0.011861233040690422,0.05564739927649498,0.011861233040690422,0.040718063712120056,0.12981249392032623,0.040718063712120056,0.0006202163058333099,0.016896316781640053,0.0006202163058333099
87,0.07081994414329529,0.0034284109715372324,0.0436285138130188,0.0034284109715372324,0.039254218339920044,0.12724708020687103,0.039254218339920044,0.0005444022826850414,0.016170600429177284,0.0005444022826850414
88,0.08016840368509293,0.011406534351408482,0.055276088416576385,0.011406534351408482,0.040320008993148804,0.12941594421863556,0.040320008993148804,0.0006015857215970755,0.01683950237929821,0.0006015857798047364
89,0.07063152641057968,0.0033980116713792086,0.04337950423359871,0.0033980116713792086,0.03922663629055023,0.12737339735031128,0.03922663629055023,0.0005458157975226641,0.016196997836232185,0.0005458157975226641
90,0.07421839237213135,0.00670800544321537,0.04835904389619827,0.00670800544321537,0.03946341201663017,0.12792831659317017,0.03946341201663017,0.0005707821692340076,0.016466723755002022,0.0005707821692340076
91,0.08621800690889359,0.014872564002871513,0.05779128521680832,0.014872564002871513,0.041564103215932846,0.13120996952056885,0.041564103215932846,0.000630344555247575,0.017131350934505463,0.000630344555247575
92,0.0715850442647934,0.0036222366616129875,0.04528377577662468,0.0036222366616129875,0.039453987032175064,0.127655029296875,0.039453987032175064,0.0005510367336682975,0.016281483694911003,0.0005510367336682975
93,0.08505906909704208,0.014652914367616177,0.059397220611572266,0.014652914367616177,0.041254278272390366,0.13084307312965393,0.041254278272390366,0.0006246891571208835,0.017078066244721413,0.0006246891571208835
94,0.07224015891551971,0.003207532223314047,0.0423416942358017,0.003207532223314047,0.039795417338609695,0.12785494327545166,0.039795417338609695,0.0005442442488856614,0.016171658411622047,0.0005442442488856614
95,0.07561450451612473,0.007806485518813133,0.05338922515511513,0.007806485518813133,0.039679914712905884,0.12843571603298187,0.039679914712905884,0.000584102759603411,0.016641734167933464,0.00058410270139575
96,0.07021903246641159,0.003659810172393918,0.04547308757901192,0.003659810172393918,0.0387931689620018,0.12686684727668762,0.0387931689620018,0.0005471090553328395,0.01622418500483036,0.0005471090553328395
97,0.07704814523458481,0.008549476973712444,0.048048797994852066,0.008549476973712444,0.04005001112818718,0.1285751760005951,0.04005001112818718,0.000585433270316571,0.016560733318328857,0.000585433270316571
98,0.07857675850391388,0.010589173063635826,0.057233862578868866,0.010589173063635826,0.03985586017370224,0.12893730401992798,0.03985586017370224,0.0006129532121121883,0.01688515394926071,0.0006129532121121883
99,0.07073235511779785,0.003278335090726614,0.042803142219781876,0.003278335090726614,0.03915870562195778,0.12700289487838745,0.03915870562195778,0.0005375146865844727,0.01605571061372757,0.0005375146865844727
100,0.07405190169811249,0.0067580989561975,0.04872133582830429,0.0067580989561975,0.03931758552789688,0.12766236066818237,0.03931758552789688,0.0005673215491697192,0.016422880813479424,0.0005673215491697192
101,0.07082630693912506,0.0044760676100850105,0.050359319895505905,0.0044760676100850105,0.03878398984670639,0.12721052765846252,0.03878398984670639,0.0005580357392318547,0.016431603580713272,0.0005580357392318547
102,0.07739142328500748,0.008872758597135544,0.04739750549197197,0.008872758597135544,0.04021161049604416,0.12861968576908112,0.04021161049604416,0.0005987267941236496,0.0165513064712286,0.0005987267941236496
103,0.07477182894945145,0.007339883130043745,0.05013839527964592,0.007339883130043745,0.039423804730176926,0.12780089676380157,0.039423804730176926,0.0005676515283994377,0.016440216451883316,0.0005676515283994377
104,0.07064500451087952,0.004355567507445812,0.04922133684158325,0.004355567507445812,0.038729164749383926,0.12696203589439392,0.038729164749383926,0.0005554401432164013,0.016387367621064186,0.0005554401432164013
105,0.07586706429719925,0.00792606920003891,0.04587738960981369,0.00792606920003891,0.039830271154642105,0.12806299328804016,0.039830271154642105,0.000586706621106714,0.016490908339619637,0.000586706621106714
106,0.0871257483959198,0.016053345054388046,0.05427705496549606,0.016053345054388046,0.04211471602320671,0.1309133768081665,0.04211471602320671,0.0006641831714659929,0.016932079568505287,0.0006641831714659929
107,0.0707351416349411,0.003685123985633254,0.04503439739346504,0.003685123985633254,0.03903868421912193,0.1269974410533905,0.03903868421912193,0.0005474860081449151,0.01622411422431469,0.0005474860081449151
108,0.08178476989269257,0.012175298295915127,0.053997062146663666,0.012175298295915127,0.04070527106523514,0.12968222796916962,0.04070527106523514,0.0006118746823631227,0.016844091936945915,0.0006118746823631227
109,0.07035882025957108,0.003433955367654562,0.043993912637233734,0.003433955367654562,0.03897591307759285,0.12690812349319458,0.03897591307759285,0.0005466847214847803,0.016206244006752968,0.0005466847796924412
110,0.08038878440856934,0.010798766277730465,0.050429102033376694,0.010798766277730465,0.04086880758404732,0.12955480813980103,0.04086880758404732,0.0006416454561986029,0.01682247593998909,0.0006416454561986029
111,0.07041706889867783,0.003884386271238327,0.04621993377804756,0.003884386271238327,0.03878798335790634,0.1268295794725418,0.03878798335790634,0.0005513451178558171,0.016283370554447174,0.0005513451178558171
112,0.07755207270383835,0.009168438613414764,0.048620354384183884,0.009168438613414764,0.03983119875192642,0.1282956302165985,0.03983119875192642,0.0005885406280867755,0.01658717356622219,0.0005885406280867755
113,0.07025803625583649,0.003962823189795017,0.047823790460824966,0.003962823189795017,0.038631632924079895,0.1266285479068756,0.038631632924079895,0.0005508781177923083,0.016299013048410416,0.0005508781177923083
114,0.07459260523319244,0.0073253135196864605,0.047015924006700516,0.0073253135196864605,0.03922741860151291,0.12737339735031128,0.03922741860151291,0.0005673119449056685,0.016399402171373367,0.0005673119449056685
115,0.07021266967058182,0.004229713696986437,0.04972510039806366,0.004229713696986437,0.038483407348394394,0.12655268609523773,0.038483407348394394,0.0005531864007934928,0.016336914151906967,0.0005531863425858319
116,0.0836520865559578,0.01262659765779972,0.048788804560899734,0.01262659765779972,0.04119541496038437,0.1296609342098236,0.04119541496038437,0.0006263405084609985,0.016727769747376442,0.0006263405084609985
117,0.07053226232528687,0.004309598356485367,0.05010712146759033,0.004309598356485367,0.038640886545181274,0.1268302947282791,0.038640886545181274,0.0005548212793655694,0.016372596845030785,0.0005548212793655694
118,0.07739350199699402,0.00913355965167284,0.04617363587021828,0.00913355965167284,0.04006991907954216,0.12822182476520538,0.04006991907954216,0.0005846825079061091,0.016467712819576263,0.0005846825079061091
119,0.07804885506629944,0.010692640207707882,0.055080536752939224,0.010692640207707882,0.039590392261743546,0.12806041538715363,0.039590392261743546,0.0006084151100367308,0.0166971143335104,0.0006084150518290699
120,0.0699036717414856,0.0030632861889898777,0.041364435106515884,0.0030632861889898777,0.038916926831007004,0.12659358978271484,0.038916926831007004,0.0005389090511016548,0.016072789207100868,0.0005389090511016548
121,0.07446122169494629,0.007615224923938513,0.05239398032426834,0.007615224923938513,0.03908257558941841,0.1274271309375763,0.03908257558941841,0.0005728069227188826,0.016510454937815666,0.0005728069227188826
122,0.06942258030176163,0.003416567575186491,0.043461404740810394,0.003416567575186491,0.038443222641944885,0.1261938363313675,0.038443222641944885,0.0005450841854326427,0.016178619116544724,0.0005450841854326427
123,0.07812848687171936,0.009792270138859749,0.04687366262078285,0.009792270138859749,0.03986551985144615,0.1278817057609558,0.03986551985144615,0.0005961491260677576,0.01643637754023075,0.0005961491260677576
124,0.07000157982110977,0.004007196519523859,0.04811064526438713,0.004007196519523859,0.038468729704618454,0.1264827698469162,0.038468729704618454,0.000554023077711463,0.016355294734239578,0.000554023077711463
125,0.07355930656194687,0.0066470131278038025,0.04690459370613098,0.0066470131278038025,0.03897533938288689,0.1269758641719818,0.03897533938288689,0.0005660692695528269,0.016384297981858253,0.0005660692695528269
126,0.0846085324883461,0.015366805717349052,0.05531332641839981,0.015366805717349052,0.040647514164447784,0.12920917570590973,0.040647514164447784,0.0006197739276103675,0.016803724691271782,0.0006197739276103675
127,0.07103560119867325,0.0033251687418669462,0.04202887788414955,0.0033251687418669462,0.03917091712355614,0.12672986090183258,0.03917091712355614,0.0005387066630646586,0.01605209708213806,0.0005387066630646586
128,0.07041410356760025,0.004441158380359411,0.05057702958583832,0.004441158380359411,0.03849203512072563,0.12650497257709503,0.03849203512072563,0.0005537967081181705,0.016351141035556793,0.0005537967081181705
129,0.07190848141908646,0.005596700590103865,0.04677649214863777,0.005596700590103865,0.03865611553192139,0.12655483186244965,0.03865611553192139,0.000555956969037652,0.016305362805724144,0.0005559569108299911
130,0.07176267355680466,0.005557279568165541,0.047237932682037354,0.005557279568165541,0.038644012063741684,0.12655287981033325,0.038644012063741684,0.0005579706048592925,0.016311027109622955,0.0005579706048592925
131,0.07682927697896957,0.008913659490644932,0.04692641273140907,0.008913659490644932,0.03978510573506355,0.12802667915821075,0.03978510573506355,0.0005842659156769514,0.016506226733326912,0.0005842659738846123
132,0.06991326808929443,0.004144711419939995,0.049146562814712524,0.004144711419939995,0.03835428133606911,0.1262182742357254,0.03835428133606911,0.0005514389486052096,0.01629020646214485,0.0005514389486052096
133,0.09093578904867172,0.016669688746333122,0.0535934641957283,0.016669688746333122,0.04268528148531914,0.1313970685005188,0.04268528148531914,0.0007057542679831386,0.017145538702607155,0.0007057542679831386
134,0.07047384977340698,0.004057413898408413,0.047913819551467896,0.004057413898408413,0.038652412593364716,0.12660041451454163,0.038652412593364716,0.0005544828600250185,0.01634046621620655,0.0005544828600250185
135,0.07491293549537659,0.007447545416653156,0.04616091772913933,0.007447545416653156,0.039298344403505325,0.1273033320903778,0.039298344403505325,0.0005781105719506741,0.016431083902716637,0.0005781105719506741
136,0.06991561502218246,0.0040755681693553925,0.04817354306578636,0.0040755681693553925,0.03835426643490791,0.12624403834342957,0.03835426643490791,0.0005521308048628271,0.01629636250436306,0.0005521308048628271
137,0.0751226618885994,0.007782916538417339,0.045039013028144836,0.007782916538417339,0.03920121118426323,0.12700870633125305,0.03920121118426323,0.0005727657116949558,0.016330966725945473,0.0005727657116949558
138,0.08272682875394821,0.014176313765347004,0.05364295840263367,0.014176313765347004,0.040257710963487625,0.1287732571363449,0.040257710963487625,0.00061431695939973,0.016794946044683456,0.00061431695939973
139,0.0702018067240715,0.0032493576873093843,0.04243997111916542,0.0032493576873093843,0.03877349942922592,0.1262216418981552,0.03877349942922592,0.0005400897352956235,0.01608533039689064,0.0005400897352956235
140,0.07530044764280319,0.008129372261464596,0.049952711910009384,0.008129372261464596,0.03915515914559364,0.12724429368972778,0.03915515914559364,0.00057369249407202,0.01650259830057621,0.000573692552279681
141,0.06928403675556183,0.0034572549629956484,0.04342849552631378,0.0034572549629956484,0.0382574126124382,0.12583161890506744,0.0382574126124382,0.0005445006536319852,0.016156451776623726,0.0005445006536319852
142,0.07257872819900513,0.006085078231990337,0.04605559632182121,0.006085078231990337,0.03873487561941147,0.12665227055549622,0.03873487561941147,0.0005630282103084028,0.016346223652362823,0.0005630282103084028
143,0.07235866039991379,0.005964034702628851,0.04613799229264259,0.005964034702628851,0.03867916762828827,0.1264975666999817,0.03867916762828827,0.0005615274421870708,0.01633877120912075,0.0005615274421870708
144,0.09230200201272964,0.019924798980355263,0.053485386073589325,0.019924798980355263,0.04239016771316528,0.13105852901935577,0.04239016771316528,0.0006610344862565398,0.017052246257662773,0.0006610344862565398
145,0.07033776491880417,0.0034547157119959593,0.044116899371147156,0.0034547157119959593,0.03886575624346733,0.1265973448753357,0.03886575624346733,0.0005495685036294162,0.0162296574562788,0.0005495685036294162
