epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,10327789568.0,10249528320.0,83897.5,10249528320.0,78257040.0,5910.064453125,78257040.0,78281392.0,5911.56005859375,78281392.0,1220025984.0,1212712704.0,34812.73828125,1212712704.0,7313369.5,2277.2412109375,7313369.5,7323055.5,2278.763916015625,7323055.5
1,651384576.0,647573376.0,25018.615234375,647573376.0,3811017.75,1618.43359375,3811017.75,3817927.0,1619.9637451171875,3817927.0,342851648.0,340910496.0,18458.59765625,340910496.0,1941147.875,1178.265625,1941147.875,1946213.0,1179.8028564453125,1946213.0
2,230854096.0,229560736.0,15047.0244140625,229560736.0,1293285.375,956.2493286132812,1293285.375,1297400.625,957.7884521484375,1297400.625,154154560.0,153306144.0,12378.5009765625,153306144.0,848438.0625,780.99267578125,848438.0625,851815.0625,782.5382080078125,851815.0625
3,114820496.0,114192416.0,10643.7685546875,114192416.0,628191.75,670.1278076171875,628191.75,631090.6875,671.6737670898438,631090.6875,84751336.0,84293384.0,9178.921875,84293384.0,457936.59375,574.9031372070312,457936.59375,460433.40625,576.453125,460433.40625
4,66592864.0,66234560.0,8116.1494140625,66234560.0,358295.53125,507.654052734375,358295.53125,360501.125,509.2051086425781,360501.125,51855820.0,51579724.0,7180.25927734375,51579724.0,276091.6875,447.1627502441406,276091.6875,278041.09375,448.7178649902344,278041.09375
5,42120872.0,41897344.0,6459.2783203125,41897344.0,223522.5625,401.86456298828125,223522.5625,225275.0,403.4199523925781,225275.0,33926920.0,33748500.0,5808.078125,33748500.0,178414.53125,360.00982666015625,178414.53125,179989.1875,361.5690612792969,179989.1875
6,28160976.0,28013288.0,5283.73095703125,28013288.0,147674.71875,327.2632751464844,147674.71875,149106.140625,328.822265625,149106.140625,23194206.0,23073490.0,4802.48291015625,23073490.0,120716.1484375,296.5298767089844,120716.1484375,122017.0078125,298.09112548828125,122017.0078125
7,19561262.0,19459696.0,4404.8896484375,19459696.0,101571.046875,271.8171691894531,101571.046875,102763.6484375,273.3796081542969,102763.6484375,16379845.0,16295430.0,4035.950439453125,16295430.0,84416.265625,248.2874298095703,84416.265625,85508.65625,249.85125732421875,85508.65625
8,13989093.0,13917143.0,3725.812744140625,13917143.0,71953.234375,229.10061645507812,71953.234375,72961.3359375,230.66580200195312,72961.3359375,11869734.0,11809127.0,3435.779296875,11809127.0,60605.1953125,210.62767028808594,60605.1953125,61534.4375,212.19430541992188,61534.4375
9,10233224.0,10181065.0,3187.1279296875,10181065.0,52155.15234375,195.30682373046875,52155.15234375,53016.90625,196.87486267089844,53016.90625,8763535.0,8719180.0,2952.2783203125,8719180.0,44356.43359375,180.40139770507812,44356.43359375,45154.46875,181.97067260742188,45154.46875
