epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.016320601105690002,0.0013348826905712485,0.01792307384312153,0.0013348826905712485,0.005281082820147276,0.030398286879062653,0.005281082820147276,0.0005096446839161217,0.0024632264394313097,0.0005096446257084608,0.013655818067491055,0.0007653135689906776,0.0233449786901474,0.0007653135689906776,0.003336802590638399,0.04021138325333595,0.003336802590638399,0.0005319186602719128,0.0025403411127626896,0.000531918543856591
1,0.012839284725487232,0.0007470076670870185,0.017251992598176003,0.0007470076670870185,0.002937953220680356,0.029492851346731186,0.002937953220680356,0.0002544615126680583,0.0023108310997486115,0.0002544615126680583,0.009965904988348484,4.095200711162761e-05,0.00455525703728199,4.095200711162761e-05,0.0007457479950971901,0.012918205931782722,0.0007457479950971901,0.00038753365515731275,0.001827096682973206,0.00038753365515731275
2,0.012612098827958107,0.0007399239693768322,0.017086101695895195,0.0007399239693768322,0.002928095869719982,0.02933078072965145,0.002928095869719982,0.00025380327133461833,0.002292610239237547,0.0002538033004384488,0.010534892790019512,0.0002379156503593549,0.011478090658783913,0.0002379156503593549,0.0012529036030173302,0.021194929257035255,0.0012529036030173302,0.0004419715842232108,0.002113885013386607,0.00044197155511938035
3,0.012098725885152817,0.0006684103282168508,0.016194025054574013,0.0006684103282168508,0.0026886179111897945,0.02797250635921955,0.0026886179111897945,0.00023291140678338706,0.0022296030074357986,0.00023291139223147184,0.009903267957270145,0.00017503304115962237,0.010137399658560753,0.00017503304115962237,0.001041507930494845,0.015909891575574875,0.001041507930494845,0.00026236558915115893,0.001945751835592091,0.00026236556004732847
4,0.012290381826460361,0.0007501721847802401,0.016416266560554504,0.0007501721847802401,0.0029379127081483603,0.028258198872208595,0.0029379127081483603,0.00024616459268145263,0.002240115310996771,0.00024616459268145263,0.011021839454770088,0.00036700963391922414,0.01514134556055069,0.00036700963391922414,0.002114946721121669,0.027036380022764206,0.002114946721121669,0.0002471190528012812,0.0022375474218279123,0.00024711911100894213
5,0.01164456456899643,0.0006342892884276807,0.01620417647063732,0.0006342892884276807,0.0025869787205010653,0.028058568015694618,0.0025869787205010653,0.00021385929721873254,0.002218936337158084,0.00021385926811490208,0.009485982358455658,6.499217852251604e-05,0.006268508732318878,6.499217852251604e-05,0.001192321884445846,0.013511642813682556,0.001192321884445846,0.00010823300544871017,0.0017164788441732526,0.00010823300544871017
6,0.011553744785487652,0.0006467970670200884,0.016137726604938507,0.0006467970670200884,0.002642636885866523,0.028259171172976494,0.002642636885866523,0.00020150125783402473,0.0022304735612124205,0.00020150127238593996,0.01257481798529625,0.0009398888214491308,0.024656960740685463,0.0009398888214491308,0.003427991410717368,0.0403638556599617,0.003427991410717368,0.00021913160162512213,0.0028537691105157137,0.00021913160162512213
7,0.011358905583620071,0.0006336412043310702,0.015529233030974865,0.0006336412043310702,0.0026157849933952093,0.027487579733133316,0.0026157849933952093,0.00017251625831704587,0.002204455202445388,0.00017251624376513064,0.008824123069643974,3.414338789298199e-05,0.004440739285200834,3.414338789298199e-05,0.000706821505445987,0.010419534519314766,0.000706821505445987,0.00020197896810714155,0.0017238438595086336,0.00020197896810714155
8,0.011163831688463688,0.0006130827241577208,0.01535065472126007,0.0006130827241577208,0.002554435282945633,0.02717139758169651,0.002554435282945633,0.00016862126358319074,0.0021904846653342247,0.00016862127813510597,0.015285811387002468,0.001383981667459011,0.027985991910099983,0.001383981667459011,0.005851429887115955,0.048510655760765076,0.005851429887115955,0.0002751692954916507,0.002998499432578683,0.00027516932459548116
9,0.011053010821342468,0.000612134812399745,0.014976395294070244,0.000612134812399745,0.0025382463354617357,0.026659751310944557,0.0025382463354617357,0.0001676013635005802,0.002180749550461769,0.00016760139260441065,0.00891979318112135,9.910531662171707e-05,0.007616222370415926,9.910531662171707e-05,0.0009507200447842479,0.015197906643152237,0.0009507200447842479,0.00019658886594697833,0.0018562410259619355,0.00019658886594697833
