epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,3.504803049950413e+16,3.502563009757184e+16,91103016.0,3.502563009757184e+16,22437362139136.0,1659664.25,22437362139136.0,22437370527744.0,1659664.875,22437370527744.0,318337103953920.0,318222012252160.0,17832548.0,318222012252160.0,115065683968.0,274954.59375,115065683968.0,115066413056.0,274955.65625,115066413056.0
1,114845647110144.0,114805239185408.0,10112369.0,114805239185408.0,40255655936.0,152990.9375,40255655936.0,40256045056.0,152991.734375,40256045056.0,27777684209664.0,27768477712384.0,5267915.5,27768477712384.0,9213639680.0,77803.5,9213639680.0,9213841408.0,77804.28125,9213841408.0
2,11023930097664.0,11020346064896.0,3158763.75,11020346064896.0,3590683904.0,46145.08203125,3590683904.0,3590803712.0,46146.0078125,3590803712.0,2876663398400.0,2875756642304.0,1695304.75,2875756642304.0,906834560.0,24406.697265625,906834560.0,906900352.0,24407.58203125,906900352.0
3,1082870267904.0,1082531184640.0,980059.8125,1082531184640.0,338059264.0,14026.2373046875,338059264.0,338096512.0,14027.123046875,338096512.0,230452805632.0,230382239744.0,479845.0625,230382239744.0,70578240.0,6808.330078125,70578240.0,70596704.0,6809.21240234375,70596704.0
4,75870715904.0,75847565312.0,253749.609375,75847565312.0,23137076.0,3591.73876953125,23137076.0,23146832.0,3592.628662109375,23146832.0,11502081024.0,11498607616.0,107201.671875,11498607616.0,3476657.5,1510.955810546875,3476657.5,3480765.75,1511.841796875,3480765.75
5,3606341888.0,3605238528.0,55238.74609375,3605238528.0,1087078.375,777.3455810546875,1087078.375,1089195.25,778.2326049804688,1089195.25,583216448.0,583041984.0,24139.6328125,583041984.0,174425.375,338.4174499511719,174425.375,175348.71875,339.3052062988281,175348.71875
6,193403552.0,193345824.0,12883.0888671875,193345824.0,57503.87109375,179.9420623779297,57503.87109375,57995.71875,180.83071899414062,57995.71875,32945230.0,32935688.0,5737.419921875,32935688.0,9571.8779296875,79.27660369873047,9571.8779296875,9788.921875,80.16429138183594,9788.921875
7,10010868.0,10008067.0,2889.806884765625,10008067.0,2839.426513671875,39.222862243652344,2839.426513671875,2947.382568359375,40.11035919189453,2947.382568359375,1556790.125,1556395.0,1247.257080078125,1556395.0,395.9229736328125,16.118677139282227,395.9229736328125,440.7069091796875,17.002384185791016,440.7069091796875
8,501517.15625,501401.59375,650.868896484375,501401.59375,115.07878875732422,7.770019054412842,115.07878875732422,136.9623565673828,8.638754844665527,136.9623565673828,77774.8046875,77764.2109375,278.8210144042969,77764.2109375,10.590263366699219,2.6147961616516113,10.590263366699219,18.16189193725586,3.4429101943969727,18.16189193725586
9,25160.357421875,25157.33984375,145.24502563476562,25157.33984375,3.051520347595215,1.320741891860962,3.051520347595215,5.52562952041626,1.733176827430725,5.52562952041626,3239.525146484375,3237.680419921875,56.87239456176758,3237.680419921875,1.8456594944000244,1.0915052890777588,1.8456594944000244,0.9539263844490051,0.802024781703949,0.9539263844490051
