epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.013297369703650475,0.009927511215209961,0.07924879342317581,0.009927511215209961,0.0031761436257511377,0.04006993770599365,0.0031761436257511377,0.00019367667846381664,0.010395828634500504,0.00019367667846381664,0.016595037654042244,0.013470481149852276,0.1098661795258522,0.013470481149852276,0.0029252138920128345,0.03858361393213272,0.0029252138920128345,0.00019934641022700816,0.010370190255343914,0.00019934641022700816
1,0.012185268104076385,0.009156189858913422,0.07569470256567001,0.009156189858913422,0.00285686575807631,0.03791459649801254,0.00285686575807631,0.00017222239694092423,0.009802435524761677,0.00017222239694092423,0.021216604858636856,0.01772569864988327,0.12788499891757965,0.01772569864988327,0.003315764246508479,0.04021326079964638,0.003315764246508479,0.0001751343224896118,0.009925571270287037,0.00017513429338578135
2,0.011121219955384731,0.008397577330470085,0.07284403592348099,0.008397577330470085,0.0025698309764266014,0.03588021174073219,0.0025698309764266014,0.0001538349170004949,0.009264690801501274,0.0001538349170004949,0.0033013522624969482,0.0009510964155197144,0.02254563383758068,0.0009510964155197144,0.002214984502643347,0.0336594320833683,0.002214984502643347,0.0001352711842628196,0.008730744943022728,0.0001352711842628196
3,0.010323520749807358,0.007832174189388752,0.06991439312696457,0.007832174189388752,0.0023507114965468645,0.034296665340662,0.0023507114965468645,0.0001406436349498108,0.008861740119755268,0.00014064364950172603,0.0031110497657209635,0.0010108939604833722,0.02447512373328209,0.0010108939604833722,0.001975339138880372,0.031509436666965485,0.001975339138880372,0.0001248158805537969,0.008284513838589191,0.0001248158805537969
4,0.009695314802229404,0.0073935906402766705,0.06695237755775452,0.0073935906402766705,0.0021723690442740917,0.03289792314171791,0.0021723690442740917,0.0001293672830797732,0.008498799055814743,0.00012936726852785796,0.0034151142463088036,0.0012683019740507007,0.025813091546297073,0.0012683019740507007,0.0020192957017570734,0.03178836777806282,0.0020192957017570734,0.00012751751637551934,0.008393237367272377,0.00012751751637551934
5,0.009093704633414745,0.006958339363336563,0.06481381505727768,0.006958339363336563,0.0020156041719019413,0.03165356442332268,0.0020156041719019413,0.00011975274537689984,0.008179989643394947,0.00011975274537689984,0.006963545922189951,0.003939921967685223,0.05141984298825264,0.003939921967685223,0.0028741483110934496,0.0381145253777504,0.0028741483110934496,0.00014947490126360208,0.009252199903130531,0.00014947490126360208
6,0.008411182090640068,0.006407650653272867,0.06199345737695694,0.006407650653272867,0.0018911851802840829,0.03064081072807312,0.0018911851802840829,0.00011234275734750554,0.007927807047963142,0.00011234275007154793,0.0025924593210220337,0.000827640003990382,0.02166956290602684,0.000827640003990382,0.001666033174842596,0.028924142941832542,0.001666033174842596,9.878590935841203e-05,0.007460067979991436,9.878590935841203e-05
7,0.008028649725019932,0.006146255414932966,0.06135643273591995,0.006146255414932966,0.0017766265664249659,0.029690181836485863,0.0017766265664249659,0.00010576665226835757,0.007696242071688175,0.00010576664499239996,0.002216475550085306,0.0006799703114666045,0.019461199641227722,0.0006799703114666045,0.0014468225417658687,0.026923779398202896,0.0014468225417658687,8.968249312601984e-05,0.007072868756949902,8.968249312601984e-05
8,0.00758789898827672,0.00581352598965168,0.05938150733709335,0.00581352598965168,0.001674471888691187,0.028805283829569817,0.001674471888691187,9.98963660094887e-05,0.0074833291582763195,9.989635873353109e-05,0.007348865736275911,0.005332724191248417,0.06447051465511322,0.005332724191248417,0.0018926983466371894,0.031054662540555,0.0018926983466371894,0.00012344054994173348,0.008294430561363697,0.00012344054994173348
9,0.007259168196469545,0.005575577728450298,0.05776781961321831,0.005575577728450298,0.0015885952161625028,0.02802085503935814,0.0015885952161625028,9.499716543359682e-05,0.007297510746866465,9.499716543359682e-05,0.003568570828065276,0.001840669079683721,0.0359833724796772,0.001840669079683721,0.0016356726409867406,0.028735326603055,0.0016356726409867406,9.222789958585054e-05,0.007274867966771126,9.222789958585054e-05
