epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.0013326327316462994,4.367546353023499e-06,0.0013580851955339313,4.367546353023499e-06,4.478309347177856e-05,0.0015762831317260861,4.478309347177856e-05,1.987797759284149e-06,0.0004775271227117628,1.987797759284149e-06,0.0013285097666084766,3.060649987673969e-06,0.001554775983095169,3.060649987673969e-06,4.540495865512639e-05,0.0012127223890274763,4.540495865512639e-05,1.7215222669619834e-06,0.00035705152549780905,1.7215216985277948e-06
1,0.001336186076514423,7.887734682299197e-06,0.0020134381484240294,7.887734682299197e-06,4.8362351662945e-05,0.0015486545162275434,4.8362351662945e-05,2.066505885522929e-06,0.00046404064050875604,2.066505885522929e-06,0.001355666434392333,1.7513630155008286e-05,0.003910527564585209,1.7513630155008286e-05,5.0166909204563126e-05,0.002338370308279991,5.0166909204563126e-05,2.3493503249483183e-06,0.0006621919455938041,2.349351689190371e-06
2,0.001331103383563459,4.265469215170015e-06,0.0012831661151722074,4.265469215170015e-06,3.721702887560241e-05,0.001438790000975132,3.721702887560241e-05,1.7328684407402761e-06,0.0004348579386714846,1.732868895487627e-06,0.0013236074009910226,4.4914557406627864e-07,0.00021517153072636575,4.4914557406627864e-07,4.0958530007628724e-05,0.001054470892995596,4.0958530007628724e-05,1.559508177706448e-06,0.0003184805973432958,1.559508177706448e-06
3,0.0013355710543692112,7.500492301915074e-06,0.001836006180383265,7.500492301915074e-06,4.38830757047981e-05,0.0015305454144254327,4.38830757047981e-05,1.933482508320594e-06,0.00046035810373723507,1.933482508320594e-06,0.0013269024202600121,6.594974024665134e-07,0.00047951756278052926,6.594974024665134e-07,4.222157804179005e-05,0.002225997392088175,4.222157804179005e-05,1.8073105820803903e-06,0.0007186871371231973,1.8073108094540657e-06
4,0.0013358963187783957,7.27642645870219e-06,0.0018533195834606886,7.27642645870219e-06,4.632565105566755e-05,0.0016566377598792315,4.632565105566755e-05,2.060088263533544e-06,0.0004999955417588353,2.0600880361598684e-06,0.0013302137376740575,2.89802483166568e-06,0.0013179447269067168,2.89802483166568e-06,3.921103052562103e-05,0.0016325446777045727,3.921103052562103e-05,1.786233724487829e-06,0.0005071055493317544,1.7862352024167194e-06
5,0.001333707827143371,5.862783837073948e-06,0.0016036209417507052,5.862783837073948e-06,4.3391730287112296e-05,0.0014846781268715858,4.3391730287112296e-05,1.938331706696772e-06,0.00044425507076084614,1.938331706696772e-06,0.0013274748343974352,3.649918653536588e-06,0.0018185609951615334,3.649918653536588e-06,3.6269462725613266e-05,0.0011133638909086585,3.6269462725613266e-05,1.436915340491396e-06,0.0003310642496217042,1.43691613629926e-06
6,0.0013327613705769181,5.202558895689435e-06,0.0015712461899966002,5.202558895689435e-06,4.1401235648663715e-05,0.0016054953448474407,4.1401235648663715e-05,1.8738776361715281e-06,0.000487192184664309,1.873878090918879e-06,0.0013348610373213887,5.628326562145958e-06,0.002078533172607422,5.628326562145958e-06,4.279634958948009e-05,0.0019394831033423543,4.279634958948009e-05,1.8866835489461664e-06,0.000582889246288687,1.8866829805119778e-06
7,0.0013334660325199366,6.475706413766602e-06,0.0017861126689240336,6.475706413766602e-06,4.0274509956361726e-05,0.0014914656057953835,4.0274509956361726e-05,1.816039002733305e-06,0.0004496260662563145,1.8160387753596297e-06,0.001323124160990119,4.114050966563809e-07,0.0002435201167827472,4.114050966563809e-07,3.836051473626867e-05,0.001025951816700399,3.836051473626867e-05,1.4445311080635292e-06,0.0003102489572484046,1.4445316764977179e-06
8,0.001332818646915257,4.917055775877088e-06,0.0015152067644521594,4.917055775877088e-06,4.0943279600469396e-05,0.0015538972802460194,4.0943279600469396e-05,1.9023254935746081e-06,0.0004678561817854643,1.902325152514095e-06,0.0013238841202110052,1.561244175718457e-06,0.0010760289151221514,1.561244175718457e-06,4.0165909013012424e-05,0.001173418597318232,4.0165909013012424e-05,1.4833938166702865e-06,0.000361647573299706,1.4833944987913128e-06
9,0.0013333354145288467,6.359387953125406e-06,0.001812865724787116,6.359387953125406e-06,4.281315705156885e-05,0.0014651564415544271,4.281315705156885e-05,1.8753064523480134e-06,0.0004378708836156875,1.8753063386611757e-06,0.0013242601417005062,1.126512756854936e-06,0.0008275435538962483,1.126512756854936e-06,4.072824594913982e-05,0.0012212980072945356,4.072824594913982e-05,1.540287257739692e-06,0.00036269129486754537,1.5402874851133674e-06
