epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,3.2087759971618652,1.0304286479949951,0.5915988087654114,1.0304286479949951,1.9041932821273804,1.1013696193695068,1.9041932821273804,1.0168009996414185,0.703964114189148,1.0168009996414185,2.0561323165893555,0.23324738442897797,0.40512698888778687,0.23324738442897797,1.547715663909912,1.0208872556686401,1.547715663909912,0.3842651844024658,0.5337546467781067,0.3842651844024658
1,1.3464206457138062,0.024616455659270287,0.12308669835329056,0.024616455659270287,1.0458828210830688,0.8622561693191528,1.0458828210830688,0.4179092347621918,0.497269868850708,0.4179092347621918,2.856437921524048,0.5894031524658203,0.6904751658439636,0.5894031524658203,1.990142822265625,1.2035053968429565,1.990142822265625,0.741386890411377,0.7017903923988342,0.741386890411377
2,1.3347196578979492,0.043963704258203506,0.1608247011899948,0.043963704258203506,1.0126599073410034,0.8351682424545288,1.0126599073410034,0.5072275996208191,0.5323155522346497,0.5072275996208191,3.0506997108459473,0.2955609858036041,0.4313359260559082,0.2955609858036041,2.475630283355713,1.3313361406326294,2.475630283355713,1.2997658252716064,0.9170957207679749,1.2997658252716064
3,1.280482530593872,0.04914969578385353,0.1741746962070465,0.04914969578385353,0.9504531025886536,0.8023180365562439,0.9504531025886536,0.5397422313690186,0.55326247215271,0.5397422313690186,2.2573108673095703,0.11512993276119232,0.2753535211086273,0.11512993276119232,1.8597828149795532,1.113145351409912,1.8597828149795532,1.233682632446289,0.8481757044792175,1.233682632446289
4,1.4187405109405518,0.04371490702033043,0.1649363487958908,0.04371490702033043,1.0909266471862793,0.8621663451194763,1.0909266471862793,0.5600945353507996,0.5514693856239319,0.5600945353507996,2.4471516609191895,0.15706337988376617,0.3324618339538574,0.15706337988376617,2.0042431354522705,1.0920884609222412,2.0042431354522705,1.47592294216156,0.8957853317260742,1.47592294216156
5,1.3065249919891357,0.05500204116106033,0.18574579060077667,0.05500204116106033,0.9639179706573486,0.8101305365562439,0.9639179706573486,0.5049140453338623,0.5329630374908447,0.5049140453338623,2.6141247749328613,0.28882914781570435,0.4035700559616089,0.28882914781570435,2.0359699726104736,1.1230535507202148,2.0359699726104736,1.5975160598754883,0.9465698003768921,1.5975160598754883
6,1.4697638750076294,0.054330989718437195,0.17922677099704742,0.054330989718437195,1.1245996952056885,0.875687301158905,1.1245996952056885,0.5419665575027466,0.5469536185264587,0.5419665575027466,3.1072747707366943,0.29175853729248047,0.4454953074455261,0.29175853729248047,2.5228819847106934,1.2319824695587158,2.5228819847106934,2.2290563583374023,1.0875630378723145,2.2290563583374023
7,1.4453052282333374,0.03666561469435692,0.14611178636550903,0.03666561469435692,1.114233374595642,0.887488603591919,1.114233374595642,0.45037734508514404,0.4994349479675293,0.45037734508514404,2.5827431678771973,0.4910191297531128,0.6558230519294739,0.4910191297531128,1.795624017715454,0.9994887709617615,1.795624017715454,1.767237901687622,0.9869303703308105,1.767237901687622
8,1.434009075164795,0.056748948991298676,0.1809474676847458,0.056748948991298676,1.0795010328292847,0.8586460947990417,1.0795009136199951,0.5029923915863037,0.5128482580184937,0.5029923915863037,3.5184640884399414,0.5155586004257202,0.6020424962043762,0.515558660030365,2.7033474445343018,1.2648191452026367,2.7033474445343018,2.4422976970672607,1.1765023469924927,2.4422976970672607
9,1.438629388809204,0.058438271284103394,0.18461573123931885,0.058438271284103394,1.0788015127182007,0.8699381351470947,1.0788015127182007,0.46104907989501953,0.4996766448020935,0.46104907989501953,3.2418930530548096,0.31652551889419556,0.46162310242652893,0.31652551889419556,2.6218955516815186,1.2787532806396484,2.6218955516815186,1.813967227935791,0.9908583760261536,1.813967227935791
