epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.0028178684879094362,1.2590092410391662e-05,0.0020594457164406776,1.2590092410391662e-05,0.00014922439004294574,0.007877199910581112,0.00014921814727131277,2.432074552416452e-06,0.0010676269885152578,2.432061592116952e-06,0.0028522408101707697,6.9479679041251075e-06,0.0021985245402902365,6.9479679041251075e-06,0.0002001359243877232,0.0070610749535262585,0.00020000770746264607,2.185032826673705e-06,0.0009940240997821093,2.1853438738617115e-06
1,0.00285528926178813,1.8579878087621182e-05,0.002524293027818203,1.8579878087621182e-05,0.00018498989811632782,0.00857274979352951,0.00018497699056752026,2.566513785495772e-06,0.0011140041751787066,2.566532657510834e-06,0.002846417250111699,5.720348326576641e-06,0.001718933810479939,5.720348326576641e-06,0.00018970519886352122,0.007236214820295572,0.00018959795124828815,2.2044480374461273e-06,0.001020628958940506,2.2050128336559283e-06
2,0.0028316928073763847,1.5044686733745039e-05,0.00244300183840096,1.5044686733745039e-05,0.00016345555195584893,0.008463628590106964,0.00016344478353857994,2.4552011836931342e-06,0.0011017685756087303,2.455189815009362e-06,0.002830114448443055,1.942317567227292e-06,0.0011637469287961721,1.942317567227292e-06,0.00018822847050614655,0.006014364305883646,0.00018810067558661103,2.0003328700113343e-06,0.0009238739148713648,2.0008326373499585e-06
3,0.0028527341783046722,1.7891867173602805e-05,0.0025625783018767834,1.7891867173602805e-05,0.00018417969113215804,0.008731747977435589,0.00018416543025523424,2.5213498702214565e-06,0.0011195895494893193,2.5212566470145248e-06,0.002815722022205591,6.984007541177562e-07,0.0005998366395942867,6.984007541177562e-07,0.00016834281268529594,0.0058091734535992146,0.00016823378973640501,1.991029193959548e-06,0.0008957653772085905,1.991514409382944e-06
4,0.0028423836920410395,1.655820415180642e-05,0.002417596522718668,1.655820415180642e-05,0.0001721431326586753,0.008437549695372581,0.00017213213141076267,2.478170699760085e-06,0.001099292654544115,2.478200940458919e-06,0.0028285214211791754,8.439125736003916e-07,0.000641700578853488,8.439125736003916e-07,0.00018728170834947377,0.005976381711661816,0.0001871543499873951,1.9677140699059237e-06,0.00088613445404917,1.9682393030961975e-06
5,0.00283916131593287,1.624723881832324e-05,0.0026172304060310125,1.624723881832324e-05,0.00017057268996722996,0.008735351264476776,0.00017056998331099749,2.4564467366872123e-06,0.0011160429567098618,2.4564649265812477e-06,0.0028352353256195784,2.0117342955927597e-06,0.0011615121038630605,2.0117342955927597e-06,0.00019704661099240184,0.005923219490796328,0.00019690993940457702,1.9837259515043115e-06,0.0009095174609683454,1.984272103072726e-06
6,0.0028484247159212828,1.7672085959929973e-05,0.002624145708978176,1.7672085959929973e-05,0.00018290667503606528,0.008745377883315086,0.0001828967360779643,2.471537300152704e-06,0.0011150221107527614,2.4714881874388084e-06,0.002850735792890191,5.842018254043069e-06,0.001628259546123445,5.842018254043069e-06,0.0001906030811369419,0.0078077963553369045,0.00019050459377467632,2.2373794763552723e-06,0.001072192331776023,2.237920398329152e-06
7,0.0028369242791086435,1.607555714144837e-05,0.0024500542785972357,1.607555714144837e-05,0.00016974558820948005,0.00844138115644455,0.0001697399711702019,2.4263167688332032e-06,0.0010946296388283372,2.426310402370291e-06,0.002829154720529914,3.987334821431432e-06,0.0016260972479358315,3.987334821431432e-06,0.00017232084064744413,0.007254282012581825,0.0001722239248920232,2.092172735501663e-06,0.0010244433069601655,2.0927527657477185e-06
8,0.002839102875441313,1.650172271183692e-05,0.0024781101383268833,1.650172271183692e-05,0.00017292409029323608,0.008465425111353397,0.00017292253323830664,2.4259013571281685e-06,0.0010937757324427366,2.4259281872218708e-06,0.0029646828770637512,1.7228998331120238e-05,0.0028825863264501095,1.7228998331120238e-05,0.0002864072739612311,0.0112083675339818,0.0002862806140910834,2.6610082386469003e-06,0.00125723029486835,2.66134406956553e-06
9,0.0028459641616791487,1.7440230294596404e-05,0.0026426503900438547,1.7440230294596404e-05,0.00017612047668080777,0.008785572834312916,0.00017611871589906514,2.4678940917510772e-06,0.0011196284322068095,2.4678429326741025e-06,0.0030192150734364986,1.9795303160208277e-05,0.003048013662919402,1.9795303160208277e-05,0.00034063897328451276,0.01164408028125763,0.00034048635279759765,2.8840272534580436e-06,0.0013131019659340382,2.8843278414569795e-06
10,0.0028351040091365576,1.5806757801328786e-05,0.0024381980765610933,1.5806757801328786e-05,0.00016659664106555283,0.00846200343221426,0.00016658402455504984,2.4088526515697595e-06,0.0010933964513242245,2.4087808014883194e-06,0.0028525006491690874,8.11810514278477e-06,0.002492646686732769,8.11810514278477e-06,0.00020321864576544613,0.007169981487095356,0.00020309131650719792,2.0877039332845015e-06,0.0009940315503627062,2.0881275304418523e-06
11,0.0028495597653090954,1.801560756575782e-05,0.0026352456770837307,1.801560756575782e-05,0.00018183523206971586,0.00871993973851204,0.00018183137581218034,2.463847977196565e-06,0.0011103845899924636,2.463874807290267e-06,0.0028671850450336933,5.133879767527105e-06,0.0014798163902014494,5.133879767527105e-06,0.0002131059591192752,0.008209966123104095,0.00021299048967193812,2.192738293160801e-06,0.0010846246732398868,2.1932876279606717e-06
12,0.002827930497005582,1.5254642676154617e-05,0.002383274957537651,1.5254642676154617e-05,0.00016482642968185246,0.008237232454121113,0.0001648169563850388,2.3502036583522568e-06,0.0010737897828221321,2.350127942918334e-06,0.002845501061528921,9.34458239498781e-06,0.0026548977475613356,9.34458239498781e-06,0.00018739828374236822,0.00736514525488019,0.00018728961003944278,2.1426440071081743e-06,0.001010615611448884,2.1430726064863848e-06
13,0.002843003487214446,1.7160537026938982e-05,0.002642532577738166,1.7160537026938982e-05,0.00017488437879364938,0.00876192469149828,0.00017487200966570526,2.4232708710769657e-06,0.0011109329061582685,2.4232306259364123e-06,0.002856409875676036,6.782038781238953e-06,0.0020890214946120977,6.782038781238953e-06,0.0002035908109974116,0.007846193388104439,0.00020346975361462682,2.0986637991882162e-06,0.0010231438791379333,2.099092625940102e-06
14,0.0028414635453373194,1.6824760677991435e-05,0.0025259230751544237,1.6824760677991435e-05,0.00017574812227394432,0.008544264361262321,0.00017574994126334786,2.406239218544215e-06,0.0010951212607324123,2.4062933334789705e-06,0.00280957855284214,7.56606993945752e-07,0.0006266979617066681,7.56606993945752e-07,0.00016269033949356526,0.005801293067634106,0.00016258498362731189,1.941879645528388e-06,0.0009051053202711046,1.9423760022618808e-06
15,0.0028388304635882378,1.653313302085735e-05,0.0024803567212074995,1.653313302085735e-05,0.000172829459188506,0.00848789606243372,0.000172816842678003,2.398891638222267e-06,0.0010921028442680836,2.3988543489394942e-06,0.0028562485240399837,1.0705429303925484e-05,0.0024094311520457268,1.0705429303925484e-05,0.00019861396867781878,0.007600909098982811,0.00019849860109388828,2.0781567400263157e-06,0.0010148560395464301,2.0786310415132903e-06
16,0.0028396393172442913,1.70713883562712e-05,0.0024977263528853655,1.70713883562712e-05,0.00017269754607696086,0.008410336449742317,0.0001726854534354061,2.391007456026273e-06,0.0010848990641534328,2.390993586232071e-06,0.0028187402058392763,2.5673159598227357e-06,0.0013387580402195454,2.5673159598227357e-06,0.0001665231684455648,0.006150593049824238,0.0001664209266891703,1.9775827695411863e-06,0.0008892581681720912,1.9780850379902404e-06
17,0.0028359529096633196,1.630678161745891e-05,0.0024742477107793093,1.630678161745891e-05,0.00016885364311747253,0.008417092263698578,0.0001688462944002822,2.3775151021254715e-06,0.0010852004634216428,2.3774500732542947e-06,0.002881693420931697,1.4620722140534781e-05,0.0033841687254607677,1.4620722140534781e-05,0.00022197797079570591,0.0079435333609581,0.00022185035049915314,2.142550556527567e-06,0.0009795771911740303,2.143047140634735e-06
18,0.002844573464244604,1.7605028915568255e-05,0.0025657108053565025,1.7605028915568255e-05,0.00018045793694909662,0.008617646992206573,0.0001804566418286413,2.407413376204204e-06,0.0010985808912664652,2.40749341173796e-06,0.00283120502717793,9.105155186261982e-06,0.002697774674743414,9.105155186261982e-06,0.00016437550948467106,0.006965273059904575,0.00016428716480731964,2.1860098513570847e-06,0.0010127874556928873,2.1863982055947417e-06
19,0.0028322916477918625,1.5963076293701306e-05,0.002455576788634062,1.5963076293701306e-05,0.0001665840536588803,0.00839477963745594,0.00016657535161357373,2.3485567908210214e-06,0.0010821818141266704,2.3485354176955298e-06,0.0028217374347150326,4.420953246153658e-06,0.0017239709850400686,4.420953246153658e-06,0.00016623316332697868,0.006710690446197987,0.00016613789193797857,2.0605270947271492e-06,0.0009735096828080714,2.0611084892152576e-06
