epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,3.622618083098624e+16,3.620419918836531e+16,92862112.0,3.620419918836531e+16,21935616425984.0,1657732.125,21935616425984.0,21935620620288.0,1657733.875,21935620620288.0,333576386117632.0,333460757544960.0,18256886.0,333460757544960.0,115516989440.0,277160.28125,115516989440.0,115518365696.0,277161.875,115518365696.0
1,121384332165120.0,121343773245440.0,10412691.0,121343773245440.0,40901509120.0,155433.265625,40901509120.0,40902328320.0,155435.0625,40902328320.0,30146998304768.0,30137303171072.0,5488635.5,30137303171072.0,9689943040.0,80247.8671875,9689943040.0,9690347520.0,80249.6015625,9690347520.0
2,12116384808960.0,12112576380928.0,3316625.75,12112576380928.0,3831524608.0,48014.078125,3831524608.0,3831769600.0,48015.82421875,3831769600.0,3239987904512.0,3238989398016.0,1799375.25,3238989398016.0,997873152.0,25741.083984375,997873152.0,998003904.0,25742.783203125,998003904.0
3,1257477373952.0,1257093332992.0,1062217.625,1257093332992.0,383793024.0,15111.201171875,383793024.0,383869984.0,15112.9453125,383869984.0,299293540352.0,299203493888.0,546893.875,299203493888.0,90054488.0,7730.38720703125,90054488.0,90093872.0,7732.09716796875,90093872.0
4,104302469120.0,104271085568.0,300688.09375,104271085568.0,31248898.0,4239.609375,31248898.0,31270476.0,4241.3173828125,31270476.0,18748356608.0,18742769664.0,136879.3125,18742769664.0,5582874.0,1924.265869140625,5582874.0,5592680.5,1925.9783935546875,5592680.5
5,6058963456.0,6057156096.0,71874.9140625,6057156096.0,1800399.5,1009.0538940429688,1800399.5,1805544.875,1010.7671508789062,1805544.875,1009748800.0,1009450432.0,31766.12890625,1009450432.0,298567.59375,444.8678894042969,298567.59375,300839.71875,446.5816345214844,300839.71875
6,328104544.0,328007936.0,16706.509765625,328007936.0,96452.484375,233.01272583007812,96452.484375,97642.8515625,234.7259979248047,97642.8515625,51484800.0,51470020.0,7172.99267578125,51470020.0,14763.060546875,98.8690185546875,14763.060546875,15269.4501953125,100.57691192626953,15269.4501953125
7,15513353.0,15509006.0,3595.7822265625,15509006.0,4337.392578125,48.59282302856445,4337.392578125,4586.9912109375,50.28940963745117,4586.9912109375,2241085.0,2240529.5,1496.599365234375,2240529.5,555.0794677734375,19.117828369140625,555.0794677734375,654.0008544921875,20.788972854614258,654.0008544921875
8,696899.0625,696743.5,762.7003173828125,696743.5,153.763916015625,8.885818481445312,153.763916015625,199.58226013183594,10.438743591308594,199.58226013183594,95194.359375,95182.140625,308.48382568359375,95182.140625,12.219252586364746,2.7924327850341797,12.219252586364746,25.247867584228516,4.062755107879639,25.247867584228516
9,31047.435546875,31042.08203125,162.0442657470703,31042.08203125,5.440134048461914,1.8122919797897339,5.440134048461914,7.664514541625977,2.0185177326202393,7.664514541625977,4339.9736328125,4334.24072265625,65.82555389404297,4334.24072265625,5.732124328613281,1.8626028299331665,5.732124328613281,0.847398579120636,0.731948971748352,0.847398579120636
