epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error
0,0.0611003041267395,0.0018708971329033375,0.02739524282515049,0.0018708971329033375,0.03463445603847504,0.12187565118074417,0.03463445603847504,0.0004583269765134901,0.01484627090394497,0.00045832691830582917
1,0.06361979246139526,0.0037499687168747187,0.03547156974673271,0.0037499687168747187,0.035133641213178635,0.1232382208108902,0.035133641213178635,0.0005066036828793585,0.015581338666379452,0.0005066037410870194
2,0.06791161000728607,0.006917690858244896,0.04334692656993866,0.006917690858244896,0.03589636832475662,0.1245931088924408,0.03589636832475662,0.0005507714231498539,0.01612531580030918,0.0005507714231498539
3,0.09155531227588654,0.023168615996837616,0.05022997036576271,0.023168615996837616,0.04028194025158882,0.13027697801589966,0.04028194025158882,0.0007217866368591785,0.01719716377556324,0.0007217866368591785
4,0.0711803138256073,0.008301027119159698,0.057652391493320465,0.008301027119159698,0.037480488419532776,0.12766920030117035,0.037480488419532776,0.0006004414753988385,0.017042476683855057,0.0006004414753988385
5,0.09585870057344437,0.025053545832633972,0.055767521262168884,0.025053545832633972,0.04157158359885216,0.13123437762260437,0.04157158359885216,0.0007560066296719015,0.01729252003133297,0.0007560066296719015
6,0.07870446145534515,0.013279708102345467,0.06396148353815079,0.013279708102345467,0.0390232615172863,0.1296226978302002,0.0390232615172863,0.0006866506882943213,0.017565913498401642,0.0006866506300866604
7,0.06761828064918518,0.004052232019603252,0.04556440934538841,0.004052232019603252,0.037432245910167694,0.12680141627788544,0.037432245910167694,0.0005618701688945293,0.016552383080124855,0.0005618701688945293
8,0.07717586308717728,0.011332929134368896,0.052237022668123245,0.011332929134368896,0.0386514887213707,0.12844912707805634,0.0386514887213707,0.0006209576968103647,0.01697821356356144,0.0006209576968103647
9,0.078750379383564,0.013623107224702835,0.061403755098581314,0.013623107224702835,0.03851459547877312,0.12889888882637024,0.03851459547877312,0.0006701904931105673,0.017479967325925827,0.0006701904931105673
10,0.06980200856924057,0.004159953910857439,0.043770864605903625,0.004159953910857439,0.03788956254720688,0.12726609408855438,0.03788956254720688,0.0005617536371573806,0.016500623896718025,0.0005617536371573806
11,0.07362575083971024,0.008913353085517883,0.053691715002059937,0.008913353085517883,0.037846680730581284,0.1276373416185379,0.037846680730581284,0.0006042055319994688,0.01699727773666382,0.0006042055319994688
12,0.07832003384828568,0.012465876527130604,0.057539161294698715,0.012465876527130604,0.038922008126974106,0.12917669117450714,0.038922008126974106,0.0006621067295782268,0.017315762117505074,0.0006621067295782268
13,0.06762450188398361,0.003737178398296237,0.044672641903162,0.003737178398296237,0.03721347823739052,0.12632302939891815,0.03721347823739052,0.0005610692896880209,0.016492970287799835,0.0005610692896880209
14,0.07837309688329697,0.011934000067412853,0.05097378417849541,0.011934000067412853,0.0388171561062336,0.12850703299045563,0.0388171561062336,0.0006417637341655791,0.016996294260025024,0.0006417637341655791
15,0.06906504184007645,0.00540764257311821,0.04917305335402489,0.00540764257311821,0.037055835127830505,0.12646861374378204,0.037055835127830505,0.000577857659664005,0.0167363490909338,0.000577857659664005
16,0.0812923014163971,0.013570926152169704,0.049275901168584824,0.013570926152169704,0.03949137404561043,0.12940073013305664,0.03949137404561043,0.0006613286677747965,0.017086893320083618,0.0006613286677747965
17,0.06825122237205505,0.004660411737859249,0.050582487136125565,0.004660411737859249,0.03701852262020111,0.12657690048217773,0.03701852262020111,0.0005756306345574558,0.01674830913543701,0.0005756306345574558
18,0.07382698357105255,0.008680677972733974,0.048062678426504135,0.008680677972733974,0.037990301847457886,0.12758824229240417,0.037990301847457886,0.0006370209739543498,0.016954345628619194,0.0006370209739543498
19,0.07728227972984314,0.011199460364878178,0.05307964235544205,0.011199460364878178,0.0383334644138813,0.12822450697422028,0.0383334644138813,0.0006333424244076014,0.017075471580028534,0.0006333424244076014
20,0.06730467081069946,0.003679512068629265,0.04542050138115883,0.003679512068629265,0.036869000643491745,0.1260063201189041,0.036869000643491745,0.00056404311908409,0.016543975099921227,0.00056404311908409
21,0.07820714265108109,0.011832769960165024,0.052671656012535095,0.011832769960165024,0.03872181102633476,0.12855447828769684,0.03872181102633476,0.0006427856278605759,0.01704815961420536,0.0006427856278605759
22,0.06791607290506363,0.004362659994512796,0.04961058869957924,0.004362659994512796,0.03688756003975868,0.12632733583450317,0.03688756003975868,0.0005713255377486348,0.016673840582370758,0.0005713255377486348
23,0.10167533904314041,0.024330098181962967,0.05646882206201553,0.024330098181962967,0.04444172978401184,0.13499747216701508,0.04444172978401184,0.0008148447959683836,0.017969045788049698,0.0008148448541760445
24,0.06871100515127182,0.004215562716126442,0.04923272505402565,0.004215562716126442,0.037331704050302505,0.1269432157278061,0.037331704050302505,0.0005787787376902997,0.016778472810983658,0.0005787786794826388
25,0.09119000285863876,0.01997951790690422,0.055483654141426086,0.01997951790690422,0.04165370762348175,0.1317567378282547,0.04165370762348175,0.0007583598489873111,0.01751703955233097,0.0007583598489873111
26,0.06879740953445435,0.0037988219410181046,0.046632956713438034,0.0037988219410181046,0.03745374456048012,0.1268530935049057,0.03745374456048012,0.000571807730011642,0.016642490401864052,0.0005718077882193029
27,0.07219083607196808,0.007240713108330965,0.04871882498264313,0.007240713108330965,0.03749501705169678,0.12701542675495148,0.03749501705169678,0.0006002981681376696,0.01683799922466278,0.0006002981681376696
28,0.06995353102684021,0.005889357067644596,0.05069465562701225,0.005889357067644596,0.037052180618047714,0.12667784094810486,0.037052180618047714,0.0005846586427651346,0.016788672655820847,0.0005846586427651346
29,0.07652314752340317,0.010321784764528275,0.04589612036943436,0.010321784764528275,0.03856954723596573,0.1281900554895401,0.03856954723596573,0.0006429312634281814,0.016921432688832283,0.0006429312634281814
30,0.06786022335290909,0.003956866916269064,0.04659029468894005,0.003956866916269064,0.03691469132900238,0.12622259557247162,0.03691469132900238,0.0005680263857357204,0.0166021715849638,0.0005680263857357204
31,0.07333381474018097,0.008079138584434986,0.04410630464553833,0.008079138584434986,0.037751469761133194,0.12722362577915192,0.037751469761133194,0.0005988079938106239,0.01674203760921955,0.0005988079938106239
32,0.06784634292125702,0.004335285630077124,0.049807555973529816,0.004335285630077124,0.03671155869960785,0.12609153985977173,0.03671155869960785,0.0005716686137020588,0.01666741445660591,0.0005716687301173806
33,0.07439658045768738,0.008921333588659763,0.044593606144189835,0.008921333588659763,0.03792044147849083,0.12733381986618042,0.03792044147849083,0.0006095599383115768,0.016747863963246346,0.0006095599383115768
34,0.08234372735023499,0.01462993398308754,0.05513163283467293,0.01462993398308754,0.03950943425297737,0.12947425246238708,0.03950943425297737,0.0007174746133387089,0.01736593060195446,0.0007174746133387089
35,0.06739602237939835,0.0030002533458173275,0.04035467281937599,0.0030002533458173275,0.0369565486907959,0.12572291493415833,0.0369565486907959,0.0005533957155421376,0.016325995326042175,0.0005533957155421376
36,0.07821986824274063,0.01262034010142088,0.054393135011196136,0.01262034010142088,0.038214150816202164,0.1280902475118637,0.038214150816202164,0.0006514278356917202,0.017134349793195724,0.0006514277774840593
37,0.06732030212879181,0.0028886650688946247,0.03954078629612923,0.0028886650688946247,0.0370161272585392,0.1258547008037567,0.0370161272585392,0.0005548552144318819,0.01634250394999981,0.0005548552144318819
38,0.09247009456157684,0.020004184916615486,0.054146457463502884,0.020004184916615486,0.04187554121017456,0.13227146863937378,0.04187554121017456,0.0007603023550473154,0.017660869285464287,0.0007603023550473154
39,0.06832302361726761,0.003286826191470027,0.04336163029074669,0.003286826191470027,0.03739262372255325,0.1267164647579193,0.03739262372255325,0.0005706751835532486,0.016582384705543518,0.0005706751835532486
40,0.08502756059169769,0.01603843830525875,0.05462448298931122,0.01603843830525875,0.03964424133300781,0.1300470530986786,0.03964424133300781,0.0006589618278667331,0.01732177846133709,0.0006589620024897158
41,0.06854221224784851,0.0033698996994644403,0.04312294349074364,0.0033698996994644403,0.037244461476802826,0.12645138800144196,0.037244461476802826,0.0005673343548551202,0.016542410477995872,0.0005673342966474593
42,0.07259491831064224,0.007449074648320675,0.05031026154756546,0.007449074648320675,0.03742488846182823,0.12712351977825165,0.03742488846182823,0.0005915449000895023,0.016830148175358772,0.0005915449000895023
43,0.06720402836799622,0.0035000524949282408,0.0443941093981266,0.0035000524949282408,0.03666524216532707,0.1258784383535385,0.03666524216532707,0.0005682572373189032,0.01658388413488865,0.0005682572373189032
44,0.08830933272838593,0.017654307186603546,0.04939693212509155,0.017654307186603546,0.04050346091389656,0.13025838136672974,0.04050346091389656,0.0006723678088746965,0.0170822162181139,0.0006723678088746965
45,0.06790842115879059,0.0038714290130883455,0.04724927619099617,0.0038714290130883455,0.03682374581694603,0.12622550129890442,0.03682374581694603,0.0005727272946387529,0.016666503623127937,0.0005727272946387529
46,0.0820283442735672,0.013017082586884499,0.04885236173868179,0.013017082586884499,0.03970392420887947,0.1295931339263916,0.03970392420887947,0.0006767504964955151,0.017123514786362648,0.0006767504964955151
47,0.06760433316230774,0.0035399720072746277,0.045135751366615295,0.0035399720072746277,0.036808378994464874,0.12607495486736298,0.036808378994464874,0.0005693989805877209,0.016592521220445633,0.0005693989805877209
48,0.0742705836892128,0.008644388988614082,0.046481840312480927,0.008644388988614082,0.0378754548728466,0.12730424106121063,0.0378754548728466,0.0006077269790694118,0.016761070117354393,0.0006077269790694118
49,0.06736607849597931,0.0037392755039036274,0.04624921828508377,0.0037392755039036274,0.03661540523171425,0.12593264877796173,0.03661540523171425,0.0005703650531359017,0.016619641333818436,0.0005703650531359017
50,0.0798712968826294,0.012735927477478981,0.047163113951683044,0.012735927477478981,0.038964856415987015,0.1283421367406845,0.038964856415987015,0.0006446255138143897,0.0168642345815897,0.0006446255720220506
51,0.06736552715301514,0.0036355042830109596,0.045127447694540024,0.0036355042830109596,0.03667973726987839,0.12592127919197083,0.03667973726987839,0.0005688991514034569,0.01659630425274372,0.0005688991514034569
52,0.07406195253133774,0.008747085928916931,0.04834083095192909,0.008747085928916931,0.037553977221250534,0.12715838849544525,0.037553977221250534,0.0006017558625899255,0.016840564087033272,0.0006017558625899255
53,0.06687618792057037,0.00331854447722435,0.04300561174750328,0.00331854447722435,0.03657637536525726,0.12572623789310455,0.03657637536525726,0.000564716465305537,0.016518738120794296,0.000564716465305537
54,0.08463551849126816,0.015438072383403778,0.051532767713069916,0.015438072383403778,0.039853233844041824,0.13020539283752441,0.039853233844041824,0.0006679323269054294,0.017263337969779968,0.0006679323269054294
55,0.06777268648147583,0.0035167031455785036,0.04525141045451164,0.0035167031455785036,0.03690619021654129,0.12609748542308807,0.03690619021654129,0.0005669625825248659,0.016554277390241623,0.0005669625825248659
56,0.07174180448055267,0.0072632525116205215,0.051005471497774124,0.0072632525116205215,0.03712622448801994,0.1267915666103363,0.03712622448801994,0.0005908760940656066,0.01683134026825428,0.0005908760940656066
57,0.06673597544431686,0.003235328709706664,0.04206882044672966,0.003235328709706664,0.036476898938417435,0.12543240189552307,0.036476898938417435,0.0005611276719719172,0.01644943095743656,0.0005611276719719172
58,0.0778014063835144,0.010925814509391785,0.045675527304410934,0.010925814509391785,0.038241345435380936,0.12764929234981537,0.038241345435380936,0.0006339490646496415,0.016853559762239456,0.0006339490646496415
59,0.06728754192590714,0.0036870217882096767,0.045658260583877563,0.0036870217882096767,0.03661826625466347,0.12591630220413208,0.03661826625466347,0.0005708654061891139,0.01662188209593296,0.0005708654061891139
60,0.08206495642662048,0.013006825931370258,0.04684561863541603,0.013006825931370258,0.039472270756959915,0.12938176095485687,0.039472270756959915,0.0006468339706771076,0.017060913145542145,0.0006468339706771076
61,0.06743835657835007,0.0038152269553393126,0.04703747108578682,0.0038152269553393126,0.03660935163497925,0.12586471438407898,0.03660935163497925,0.0005701978225260973,0.016613075509667397,0.0005701978225260973
62,0.07640699297189713,0.009834052063524723,0.043500859290361404,0.009834052063524723,0.03813740983605385,0.1275700330734253,0.03813740983605385,0.0006167084211483598,0.016815658658742905,0.0006167084211483598
63,0.07224857807159424,0.007924062199890614,0.05150323733687401,0.007924062199890614,0.037080492824316025,0.1267365664243698,0.037080492824316025,0.0006069228984415531,0.01692746952176094,0.0006069228984415531
64,0.06696002930402756,0.0029231144580990076,0.03931104764342308,0.0029231144580990076,0.036615755409002304,0.1254459172487259,0.036615755409002304,0.00055750145111233,0.016384465619921684,0.00055750145111233
65,0.07763268053531647,0.012488260865211487,0.05228043720126152,0.012488260865211487,0.03787130489945412,0.12758886814117432,0.03787130489945412,0.0006419256678782403,0.017062898725271225,0.0006419256096705794
66,0.06776322424411774,0.002632725751027465,0.038337815552949905,0.002632725751027465,0.037144385278224945,0.12588481605052948,0.037144385278224945,0.0005502084386534989,0.016252726316452026,0.0005502084386534989
67,0.07106541842222214,0.006888090167194605,0.05207177996635437,0.006888090167194605,0.03702826425433159,0.1267174482345581,0.03702826425433159,0.0006016643019393086,0.016933130100369453,0.0006016643019393086
68,0.06629879027605057,0.002943292260169983,0.04021782800555229,0.002943292260169983,0.03640994057059288,0.12520542740821838,0.03640994057059288,0.0005574129172600806,0.01639089733362198,0.0005574129172600806
69,0.06972357630729675,0.005711524281650782,0.04447809234261513,0.005711524281650782,0.036908555775880814,0.12615333497524261,0.036908555775880814,0.0005815185140818357,0.01662764512002468,0.0005815185722894967
70,0.07106977701187134,0.00654055830091238,0.045962560921907425,0.00654055830091238,0.03715747967362404,0.1265329271554947,0.03715747967362404,0.0005870609311386943,0.01672239601612091,0.0005870609311386943
71,0.08184275031089783,0.01362642738968134,0.04802323505282402,0.01362642738968134,0.0392795093357563,0.12921768426895142,0.0392795093357563,0.0006410015630535781,0.017034951597452164,0.000641001621261239
72,0.06720022112131119,0.003411384765058756,0.044239483773708344,0.003411384765058756,0.03670595958828926,0.12591035664081573,0.03670595958828926,0.0005693959537893534,0.016588939353823662,0.0005693958955816925
